datetime,cap_weighted_index,ponderated_index,MV,LV,HV,LB,HB,LB_EW,HB_EW
2021-01-21 00:00:00+00:00,1018.483247066631,12423.96208593188,567.6804186168088,52.23821831832274,25496430452.39453,1597749210.4634185,207.10038195771614,1158359543.030457,191.300680707454
2021-01-22 00:00:00+00:00,1094.8305254114036,13309.434372877618,618.0461759878725,55.258742104476745,27745820491.217075,1728289546.5656612,222.73457040804314,1251792419.2689924,203.97268860608958
2021-01-23 00:00:00+00:00,1070.636763670071,13606.584140113842,631.1993568597592,55.861935994540936,29828655104.42453,1857198384.0772822,227.58374869036794,1337223964.2942152,209.4054495622113
2021-01-24 00:00:00+00:00,1104.5286677268703,13793.339094168772,641.7348342386879,57.83368199607125,29071321337.23514,1836278126.9938183,230.73919554216863,1331080052.2536435,211.36239783971615
2021-01-25 00:00:00+00:00,1095.3862349966766,13671.995661438243,625.2235025497796,55.97480092944278,28655047489.148914,1808092944.543185,227.08378693136248,1316319266.5631886,208.22897074655094
2021-01-26 00:00:00+00:00,1105.6971505280032,14157.316449811038,633.6646022533453,55.893886968646356,33250087984.867626,2062660655.570486,225.88834536010472,1500365357.2915921,207.9866197588752
2021-01-27 00:00:00+00:00,1030.3074192726513,13090.802235134965,591.3923543287583,52.32181582745943,29442629123.641937,1862252496.4550302,211.03602212102666,1346907278.4034805,197.14845225184646
2021-01-28 00:00:00+00:00,1144.5266201843874,14759.46146023743,627.3782096315485,55.49654292791806,39992080221.75711,2136282499.8136017,224.42337710403692,1525250815.7670996,207.95666233580152
2021-01-29 00:00:00+00:00,1180.5841396586934,16033.47342254724,659.0358022546721,56.73428617263533,48267412656.80374,2543394298.9759755,232.39510845814095,1733784430.6622744,215.5402350658675
2021-01-30 00:00:00+00:00,1192.565941794223,16573.31079980077,675.2080615680156,57.677122688626106,52001200252.07008,2776163219.550924,241.43900511030049,1876701870.5289028,216.06956902150506
2021-01-31 00:00:00+00:00,1158.0163529695726,16910.38872101884,722.9587831310872,56.785576880918256,54205781686.27798,2910861694.53974,240.00799088854214,2000399330.3748887,214.39431887487444
2021-02-01 00:00:00+00:00,1180.0739411702762,18795.475019398295,901.3894550862801,57.42448779976236,79472767282.78233,4344129450.920795,240.42022077544254,2974887308.2441826,216.57038984903272
2021-02-02 00:00:00+00:00,1251.6918624960167,19396.406366595154,924.3085075528072,61.50530183603777,76793584631.52066,4189335114.4776583,250.34403849203898,2874197937.7243733,226.44680149950494
2021-02-03 00:00:00+00:00,1332.1708657050794,20630.023087417787,943.9824224439124,63.49425213590519,84194029599.46138,4435392860.817281,266.878460855957,3095520957.8001595,238.2788791624952
2021-02-04 00:00:00+00:00,1313.36362377887,21438.773772521265,945.7633715749807,62.59280929026099,102564808747.35033,5246574120.593941,258.8815008789755,3649710455.593267,230.9921272700749
2021-02-05 00:00:00+00:00,1369.402295237566,22788.368672275115,1005.0612006479661,69.43804775121473,103829444739.2877,5366727709.679423,284.8434008192924,3693931741.191543,256.7843486309966
2021-02-06 00:00:00+00:00,1395.305836525075,23416.73174072549,1057.197244340797,69.98876251533778,115713329017.98633,5932610428.546452,285.02899011135264,4039010098.243492,261.1313166967522
2021-02-07 00:00:00+00:00,1379.6248015714798,23362.55307833752,1050.410823445655,68.52264118461214,120097672862.96951,6160270130.227282,279.96026740806485,4197219461.179708,255.18843540961686
2021-02-08 00:00:00+00:00,1602.3193278045585,25141.306894296395,1094.411861120055,72.9339947868401,127961490406.93152,6396627510.898289,306.6750757094877,4474632847.484955,278.3433379639708
2021-02-09 00:00:00+00:00,1617.4694236622731,28088.45767180901,1146.9833030202942,77.49361071204318,179790323766.10587,8893009533.985666,327.497770470162,6278284898.641404,298.7049556677738
2021-02-10 00:00:00+00:00,1579.0494775865216,29227.683006660074,1240.720059795117,81.78213489590661,181502721853.1706,9402250393.536257,347.62204581198796,6538473083.070478,318.8710601696683
2021-02-11 00:00:00+00:00,1672.7973245536853,32579.58116731769,1385.6552088164785,89.81557500183092,187290476179.21182,9689985340.085,385.56200151826835,6751324766.1202965,357.3285120881354
2021-02-12 00:00:00+00:00,1684.8696615394808,34407.67403658025,1464.4835045195564,93.98808660926856,198487393162.14288,10122088357.152275,401.57247649840446,7044258450.196804,372.3999552415796
2021-02-13 00:00:00+00:00,1681.633107640484,36822.31892576092,1545.811318551906,103.43982508250913,212371952886.39215,10463797566.806492,451.5368996918504,7163120567.939086,426.0713807955832
2021-02-14 00:00:00+00:00,1716.6912493481068,38626.116095972786,1615.5242444633827,103.29854996120314,270820705819.6434,12729879043.338333,438.7219102246834,8700245797.270689,429.3244965213664
2021-02-15 00:00:00+00:00,1687.2912323266191,38281.20035433761,1602.8611775722397,101.46581116194318,265807605124.42065,12611312051.903488,428.8263607087763,8564830152.2679405,414.7927029622519
2021-02-16 00:00:00+00:00,1718.7719729932332,39225.47227357776,1702.819285922979,100.93551751926265,278682950249.36,13572338574.776009,432.6034101726372,9200079353.761106,417.51485241662004
2021-02-17 00:00:00+00:00,1815.000486877862,40832.091323704844,1701.5554788398326,106.19174336381346,285933739617.613,14130702344.842794,460.96914534495863,9714522565.80396,447.07070831819806
2021-02-18 00:00:00+00:00,1822.1498338514998,42766.19826580935,1719.4706844124084,111.31515860336883,290123577365.459,14015014600.998217,482.19010207639997,9617607643.955462,473.189226066131
2021-02-19 00:00:00+00:00,1945.4282477931563,45191.77760668879,1826.147461843557,114.81302743602446,323990666833.62164,15789434522.560776,502.3172500555565,10923901881.444551,499.03529677531
2021-02-20 00:00:00+00:00,1937.270027692313,46629.661659809346,1989.3596469728172,110.84603764346055,392858202587.37286,19312977979.24863,479.7203459372762,13457146325.741682,482.1666200519917
2021-02-21 00:00:00+00:00,1984.0912307358597,50209.86426457285,1996.9622548883833,115.9663609257536,470026233838.6483,22715904650.937763,503.7428962515214,15772495266.88453,519.1997544258887
2021-02-22 00:00:00+00:00,1867.3011117670485,46422.53375208715,1973.994703423936,107.34735535703115,427543910113.4732,21191767755.98173,458.8754188214982,14728703360.062155,476.33684257812956
2021-02-23 00:00:00+00:00,1668.5937020550507,40066.69108681924,1786.5648826022834,92.80630957831879,400416944050.6097,19956125750.176544,392.18359860752014,13798010265.288925,398.4471827432487
2021-02-24 00:00:00+00:00,1706.1063545980314,41893.787679334404,1784.9600190510685,95.52296762333002,407732860504.6889,20296222810.81901,411.51437222045564,14054501758.886702,422.5928786476541
2021-02-25 00:00:00+00:00,1605.2237021334154,41576.70994203903,1789.301548932302,91.58861391378299,457795953621.85315,23387122954.142002,390.2532936614535,16014690142.056509,403.89565822135995
2021-02-26 00:00:00+00:00,1579.5431145763266,41088.042997037424,1740.9051450417096,91.50452451550171,469035205070.4251,23001340951.71027,389.23072139081125,15764891446.37731,397.38047488326254
2021-02-27 00:00:00+00:00,1581.9273892357733,41925.346904967366,1714.5387912879264,92.80903181990152,461731459151.4645,22965412834.617146,400.1820344710571,15822046678.87515,406.05772646755855
2021-02-28 00:00:00+00:00,1542.0136003082737,39482.77015921785,1628.3511131303308,88.82680371904948,429046553221.4071,21404318608.41139,380.5768644418333,14972672848.324722,385.41271493556224
2021-03-01 00:00:00+00:00,1694.6121020972957,45203.05222003874,1741.301038523206,96.210839426954,584086941211.3829,28601260527.11612,414.97026500906696,19624949927.87227,422.1082377302044
2021-03-02 00:00:00+00:00,1649.734695338842,45559.99178509486,1794.630497579928,95.27926377528037,613500025900.9789,30638764453.595448,410.8085502905296,21009272962.847595,415.34213979168635
2021-03-03 00:00:00+00:00,1725.1494090921274,47931.66243662343,1945.0729072856461,100.54020318659545,628319127131.9213,31332414757.693474,436.6407171758575,21646460051.44403,442.7758732193692
2021-03-04 00:00:00+00:00,1666.5266543064192,46806.355387874835,2002.7176514285707,96.79566054839785,582888244231.196,29402669801.998882,429.1960606711486,19883873360.710804,433.4234499172899
2021-03-05 00:00:00+00:00,1673.7406973200918,49080.57322541025,2141.3173053862215,97.77658326700167,702807349301.5068,31828652749.92611,434.0501631172355,21321372390.779667,447.55260476202324
2021-03-06 00:00:00+00:00,1696.3363028552465,52261.81722535796,2153.390567866701,100.32677602335968,840404531315.1731,38158201161.27931,443.71840633293755,25595069125.229614,458.5294296810275
2021-03-07 00:00:00+00:00,1770.8820295407659,55346.63420847419,2199.8661469352855,102.49603863325665,996902231756.2136,44625640567.40724,452.87210661281466,30205210564.72698,467.9201092415778
2021-03-08 00:00:00+00:00,1821.0108029263124,55709.22654839461,2229.053069453394,104.4014978444031,947202514678.5455,41140685145.61869,463.7035526578817,27765864874.131542,475.12407174380024
2021-03-09 00:00:00+00:00,1899.7034441336932,57925.78619978327,2223.4964990872572,108.4519822132444,1021032084572.5275,43290055770.08376,487.71942994011226,29648420522.318226,497.01178682101033
2021-03-10 00:00:00+00:00,1916.2050213719301,57429.86597847945,2240.298761410277,106.63617390309166,1006164953773.1919,42318949969.36284,482.7177398600289,28957017778.152496,489.61933211214097
2021-03-11 00:00:00+00:00,1968.7310617747628,59079.83301494728,2270.8314071931436,108.31545447913378,1098813972874.0698,46772904665.41216,488.1258484109203,31846151857.9566,495.6626465731492
2021-03-12 00:00:00+00:00,1945.228278575739,60215.59922665598,2507.6951014641695,107.38426716229628,1227174146969.2432,49803280141.78262,482.944317083563,34114114730.454044,483.2639577580213
2021-03-13 00:00:00+00:00,2081.3460975454595,64752.64112309368,2634.8873262815496,113.88771400541407,1413402120860.0056,57742452592.13227,510.6873601150876,38058245108.8122,512.4126712437103
2021-03-14 00:00:00+00:00,2012.5107873387221,63238.83998189045,2737.6817569892664,110.80262686451768,1335003499448.5723,58320173665.6602,492.56113568608487,36531798220.4839,498.12475954684174
2021-03-15 00:00:00+00:00,1909.4367168161298,62796.834396165614,2910.9059575382917,108.35039007666063,1381743551865.5032,57922801945.78483,474.08384775067685,34749832108.14153,477.8458415943875
2021-03-16 00:00:00+00:00,1940.34393411625,64505.55691502537,2993.987732923651,110.38394632916268,1425641875580.1907,59252289019.27475,494.5822051146723,35299035224.16786,497.71805325738507
2021-03-17 00:00:00+00:00,2002.086169351117,73936.6060479608,3686.0433521882337,113.39839489270183,2247542175512.5693,95330026981.52225,514.2903439154973,56616218791.34557,519.297636089542
2021-03-18 00:00:00+00:00,1967.204602553302,74595.14475123187,3678.3020178119436,114.56264251161005,2301623865335.4004,95957005309.75676,509.51153732195075,57328624057.91821,518.886752898524
2021-03-19 00:00:00+00:00,1987.3600067547077,76960.58974652158,4009.2595028700784,120.72742304384553,2282080286028.9546,93593946537.90678,515.1460749515034,54569002004.68542,529.3791882013894
2021-03-20 00:00:00+00:00,1990.487681358,77413.47696774457,4187.732571709858,119.40669112737949,2245235130707.7837,94581419564.30087,519.3975568277125,55982532595.685005,523.7388567762827
2021-03-21 00:00:00+00:00,1963.555032838285,78379.56742510712,4233.907127162096,119.4104389948615,2409552061058.612,100034974454.42322,514.2135545247539,58765015799.06018,522.207651673651
2021-03-22 00:00:00+00:00,1867.1881114798402,76521.96727234311,4346.286193650916,119.84864136939295,2209246441111.4614,94481372984.69202,499.9638353309739,55681274402.22284,510.6495375324209
2021-03-23 00:00:00+00:00,1873.304035027077,86489.64341070512,4374.738540308108,124.59393939911654,3420425222524.8926,147618762091.66226,513.6184572723058,87016113995.24213,534.2206836859654
2021-03-24 00:00:00+00:00,1796.651704207764,82570.66129284615,4167.525083397103,116.91816607792545,3419698757026.301,149452495552.49548,483.9172887907029,87083397065.82889,500.3144575242986
2021-03-25 00:00:00+00:00,1768.6357513490793,80427.74146306186,4033.9462979805744,114.24063308151291,3271147949707.384,145669627861.14526,476.75897517809017,85655459827.18713,492.9977152208906
2021-03-26 00:00:00+00:00,1887.6383187881163,87269.74020125072,4320.661758558181,124.02627848586198,3542152874799.029,156376805119.20734,514.4011600780885,91239027177.04091,533.419873189088
2021-03-27 00:00:00+00:00,1911.9619034037164,89812.76482553335,4586.057886624894,124.65226522616545,3555139431619.413,164268927742.78336,510.94067605818765,92803995289.5087,549.2367820863235
2021-03-28 00:00:00+00:00,1909.6607649284526,90723.42069520461,4608.794936544161,127.42516674030908,3377474316976.2593,152090636517.4965,525.9226551663763,86550576338.61087,559.6257481461023
2021-03-29 00:00:00+00:00,1984.5464221507148,104627.40532239058,4831.609737969692,136.34324637616555,5211725135658.341,235195485643.27222,550.7935819725426,132515553410.39383,590.7950875857659
2021-03-30 00:00:00+00:00,2022.304614009293,107301.04432784958,4895.939055256473,141.44033595532056,5186825849137.815,220197286231.01245,565.0633080829047,130689551342.1993,608.3198039928242
