datetime,cap_weighted_index,BTC,ponderated_index,MV,LV,HV,LB,HB,LB_EW,HB_EW,LB_BTC,HB_BTC
2016-06-08 00:00:00+00:00,118.15245645738605,113.79078279888802,903.2162333242954,556.5631465635635,229.47961727610013,2412.526712868706,529.9124693854502,1080.6024219978312,529.9124693854502,1080.6024219978312,641.4850933416909,893.1587310584467
2016-06-09 00:00:00+00:00,116.81176579839023,112.41839527499596,899.0114999100409,557.9639232070729,231.29747041227583,2370.9535409535292,529.8731647363089,1070.6215373070445,529.8731647363089,1070.6215373070445,641.437513131789,884.9091527456548
2016-06-10 00:00:00+00:00,117.41094518983716,112.97400191332147,898.1656259676909,560.613296394699,235.59526693162977,2322.436627556169,536.9882001829825,1054.2307548333856,536.9882001829825,1054.2307548333856,650.050613297052,871.3615517249549
2016-06-11 00:00:00+00:00,123.1257315571965,118.6977284687755,916.771359480259,575.2825648258953,237.43607845817866,2400.510140384078,541.5886787133394,1088.8762885547608,541.5886787133394,1088.8762885547608,655.6197187058849,899.9973943859553
2016-06-12 00:00:00+00:00,135.95029191142848,131.62086498563056,937.0584165607557,591.2958709502038,245.53903080454825,2424.829075372357,536.6478400938794,1147.0010242602887,536.6478400938794,1147.0010242602887,649.6385906779557,948.0396846205787
2016-06-13 00:00:00+00:00,141.98579078343886,137.80140192858107,953.9900867065787,597.8142521841887,249.74113227427517,2470.9593534298137,551.1417145595525,1157.4728581398554,551.1417145595525,1157.4728581398554,667.1841382006955,956.6950509878286
2016-06-14 00:00:00+00:00,139.14091072760598,134.12011667739407,1018.7568071892997,612.4103286648538,258.3699485143774,2721.093722726319,622.5353633470169,1164.6989209295932,622.5353633470169,1164.6989209295932,753.6096595883001,962.6676649117343
2016-06-15 00:00:00+00:00,140.88389715162486,135.86323468707022,1059.1891043574208,632.2083029310033,257.42680828907777,2947.0155400539065,663.9961216373501,1179.5790144185476,663.9961216373501,1179.5790144185476,803.7999456042833,974.9666244069891
2016-06-16 00:00:00+00:00,154.9197796020566,149.91753936688232,1149.2994393709087,666.220680628995,269.10330317229,3314.7770276479187,749.7818864501364,1227.8868803017479,749.7818864501364,1227.8868803017479,907.6478309203967,1014.8949008147089
2016-06-17 00:00:00+00:00,151.47083347643647,146.51366616257755,1112.9341138266552,645.0877829090276,265.0267775211521,3155.223410601545,734.0748490481301,1175.9057795255858,734.0748490481301,1175.9057795255858,888.6336900272175,971.9305569791452
2016-06-18 00:00:00+00:00,152.8354466844097,147.94533143696697,1139.3282680777147,671.6908898518432,280.86562585225175,3116.314635353556,713.6694568430861,1264.3680937864835,713.6694568430861,1264.3680937864835,863.9319596857765,1045.0480021591038
2016-06-19 00:00:00+00:00,154.4311600349399,149.42316684045673,1161.1501262660124,680.4548799715776,288.39871264436795,3152.10728395938,737.1782084051158,1271.152517640624,737.1782084051158,1271.152517640624,892.3904590821097,1050.6555848159362
2016-06-20 00:00:00+00:00,149.13058334369475,144.22804913597295,1153.2301394368642,672.4417510416739,281.0164020081325,3189.7937559191046,749.6742023827766,1232.2644777899902,749.6742023827766,1232.2644777899902,907.5174740633825,1018.5131505410552
2016-06-21 00:00:00+00:00,135.0477733824555,130.42122417358402,1067.2814103194605,631.2805139697841,266.74415110709367,2876.334599795078,688.4284969789513,1149.2579761601003,688.4284969789513,1149.2579761601003,833.3765369887864,949.9051406420159
2016-06-22 00:00:00+00:00,121.03700717828477,116.62183338452476,974.0458780353327,579.0142715148454,239.0541218240042,2672.378075174344,643.5362615880115,1023.4071002433275,643.5362615880115,1023.4071002433275,779.032279259823,845.8846365711443
2016-06-23 00:00:00+00:00,126.37874431857188,122.07245188818219,1027.3434123796424,607.2918788501655,247.7095163926516,2868.0723841645745,671.5395133536481,1090.870836091428,671.5395133536481,1090.870836091428,812.931592090833,901.6459632866166
2016-06-24 00:00:00+00:00,134.5697243534458,130.1565284758184,1067.8831841338604,620.2750653614391,252.35709074772373,3040.613792856339,673.4640539300775,1173.8377759981813,673.4640539300775,1173.8377759981813,815.2613430641256,970.2212739266906
2016-06-25 00:00:00+00:00,134.50226762106487,130.12209651513342,1074.157378031029,631.6449080183367,260.311495019991,2980.501712648332,685.7441785714037,1166.2271320606426,685.7441785714037,1166.2271320606426,830.1270376021771,963.9307891531857
2016-06-26 00:00:00+00:00,127.58345582283171,123.12693068415912,1071.6215473073728,632.336765607058,263.39001104827827,2931.1809568851468,695.5477795088512,1144.0480340330978,695.5477795088512,1144.0480340330978,841.9947784570705,945.598926622581
2016-06-27 00:00:00+00:00,132.63773043834712,128.1954718058976,1112.95858892159,658.1471070545952,273.8176562748638,3041.2715722963535,731.2184365183537,1173.6380548891248,731.2184365183537,1173.6380548891248,885.1758622459405,970.0561968838306
2016-06-28 00:00:00+00:00,131.28170642588825,126.57677838142392,1158.2812968772264,679.4193569709038,284.3299769698202,3172.209777225457,768.784647141174,1208.9301014690213,768.784647141174,1208.9301014690213,930.6516068643311,999.2264068501183
2016-06-29 00:00:00+00:00,129.9292464068817,125.18560978806732,1199.0160260182677,697.8792134371372,289.3109240098922,3339.7605472654327,800.6800151185049,1243.8058795814177,800.6800151185049,1243.8058795814177,969.2625176961409,1028.0525551998087
2016-06-30 00:00:00+00:00,136.35230028166882,131.72905177119173,1219.8116683210562,713.1154573582174,293.2298767908798,3410.369865948457,797.5935291244864,1291.7454890105455,797.5935291244864,1291.7454890105455,965.526174676572,1067.6764537341053
2016-07-01 00:00:00+00:00,136.98775141329205,132.30793911020766,1205.0792572715457,706.6996228828442,291.1865095715932,3351.7567256681104,780.0275032428004,1288.9922103183374,780.0275032428004,1288.9922103183374,944.2616368455904,1065.4007648656345
2016-07-02 00:00:00+00:00,142.4132200241071,137.66954317004877,1279.4704819611338,745.223642402794,296.73049651228735,3701.758870719324,801.305764737017,1412.972548375726,801.305764737017,1412.972548375726,970.0200183696107,1167.8751987196767
2016-07-03 00:00:00+00:00,133.49463424193968,128.85848268522332,1251.3933570367205,725.2287071557316,280.8057909278238,3737.95678703095,759.9877655529979,1423.816650892996,759.9877655529979,1423.816650892996,920.0025492694957,1176.8382591817158
2016-07-04 00:00:00+00:00,138.66955169071238,133.74899491932936,1433.0916308820467,843.2549493998627,295.15980090220006,4632.361352637587,803.4519021784099,1755.8549176903348,803.4519021784099,1755.8549176903348,972.6180232410804,1451.2804323606981
2016-07-05 00:00:00+00:00,135.93158055392186,131.1988778310994,1441.3790629667244,851.3283378573609,292.4313013927215,4728.760571916293,791.2348753051504,1802.8617560714229,791.2348753051504,1802.8617560714229,957.8287116529996,1490.1333603801452
2016-07-06 00:00:00+00:00,137.2310410283645,132.51042251537203,1424.2266893139144,858.8876594836869,294.60598042488175,4581.050665495583,812.0845709892201,1712.446835690924,812.0845709892201,1712.446835690924,983.0682931966313,1415.4020124654369
2016-07-07 00:00:00+00:00,129.86581829957515,125.31707727431898,1337.4751844964812,816.1695710454043,280.63433328641986,4240.230808932976,766.415718693596,1600.1342356077776,766.415718693596,1600.1342356077776,927.7839025280337,1322.5714048987072
2016-07-08 00:00:00+00:00,135.049918738122,130.395987111491,1388.2457899777808,851.6114405411903,293.24090598654215,4371.67103594975,801.904533735123,1647.5224599153928,801.904533735123,1647.5224599153928,970.7448576757802,1361.7395627966428
2016-07-09 00:00:00+00:00,131.97867800474717,127.35130186069526,1360.4027792818113,830.5991257713364,285.1742044612888,4316.571709198708,784.835209235265,1616.5053322645076,784.835209235265,1616.5053322645076,950.081601284079,1336.1027348479106
2016-07-10 00:00:00+00:00,131.64747490322551,127.03828403628651,1349.1474784307281,827.7811432882149,286.810180015838,4220.3822138179685,783.5326941092108,1592.4397560650696,783.5326941092108,1592.4397560650696,948.504842695656,1316.2116268299014
2016-07-11 00:00:00+00:00,131.41537008070026,126.70550696171196,1374.3020000096487,858.0170857423884,302.99572743295425,4139.589521554498,829.4422610839155,1558.5151526544998,829.4422610839155,1558.5151526544998,1004.0806303162021,1288.1716603102764
2016-07-12 00:00:00+00:00,134.6349310251826,130.01019264290727,1404.3890334096006,864.6219275107679,305.16573610541144,4291.195111270542,819.7512418404611,1644.964371408552,819.7512418404611,1644.964371408552,992.3491751361174,1359.625205991408
2016-07-13 00:00:00+00:00,132.68401630265396,128.03759344071145,1408.9563808041148,858.5955152592766,306.64424306034397,4298.316175795032,813.403950542715,1668.4007358665788,813.403950542715,1668.4007358665788,988.9419189001422,1373.1370472309968
2016-07-14 00:00:00+00:00,133.36593482897553,128.74383990703365,1401.4137568502663,856.6700603887002,302.6885824064165,4307.7430480673165,808.0398264327064,1661.5402386613503,808.0398264327064,1661.5402386613503,988.1489817689761,1359.536291681988
2016-07-15 00:00:00+00:00,134.51944269939185,129.7566482051362,1468.0836482565385,886.0828989474479,308.84122407655303,4630.048301207936,841.598145022218,1750.6255379119063,841.598145022218,1750.6255379119063,1027.5445658437989,1434.689499137439
2016-07-16 00:00:00+00:00,134.0364573149653,129.2699054881806,1470.063141098168,881.9441055311718,309.1529493410952,4637.860881774028,827.4003622027953,1784.8795539988512,827.4003622027953,1784.8795539988512,1013.8566702561839,1457.6698938270174
2016-07-17 00:00:00+00:00,137.62189146352475,132.92673622183565,1487.385279436317,893.7661403387185,314.96065306478556,4660.032935736764,815.3748750221007,1852.8845068596017,815.3748750221007,1852.8845068596017,1000.5493258431914,1511.1547059297407
2016-07-18 00:00:00+00:00,136.35574828859885,131.68385982279273,1466.830605634618,889.538466223735,313.99863218290204,4545.469513080391,805.3196664435504,1824.523032043734,805.3196664435504,1824.523032043734,999.9672277408655,1470.267560386897
2016-07-19 00:00:00+00:00,136.2533591063331,131.63651587685092,1474.1886706641071,881.7816147028301,309.2504783246754,4659.807065051486,816.6218587452855,1817.221630735885,816.6218587452855,1817.221630735885,981.3319555950196,1512.4179061168036
2016-07-20 00:00:00+00:00,134.85658391687767,130.23204402595695,1478.8512686990969,873.6231373109147,306.58994207204506,4729.37249594117,851.1042813227905,1751.9832922316543,851.1042813227905,1751.9832922316543,1022.7693758884575,1458.1220350737362
2016-07-21 00:00:00+00:00,134.77768903480225,130.10038090356502,1464.267368584497,884.8076732526916,307.9032260858182,4615.835390141019,825.8631146375976,1769.3869327457821,825.8631146375976,1769.3869327457821,992.4371441469038,1472.6065520418333
2016-07-22 00:00:00+00:00,131.93486670457617,127.28458993686817,1424.5681221699015,874.2217357762781,300.86752597032444,4471.019654523403,808.8612293067958,1709.8696533347165,808.8612293067958,1709.8696533347165,972.0060312617882,1423.0721432596747
2016-07-23 00:00:00+00:00,133.00097492762268,128.2504455613094,1461.9672071686869,892.2212941235746,309.5970273845133,4576.050261591719,855.021934219013,1702.0676890223006,855.021934219013,1702.0676890223006,1027.4772072265746,1416.578807317925
2016-07-24 00:00:00+00:00,134.05281898204012,129.37124500883291,1426.4891191963668,882.4659075675028,305.29843578526265,4417.4889686275255,823.3575996390236,1682.491586727652,823.3575996390236,1682.491586727652,989.4262745418445,1400.2862169472007
2016-07-25 00:00:00+00:00,132.6115155922009,127.96501243267664,1392.7185603359117,864.416150475365,297.58458979273036,4319.945414956461,818.1597780181853,1613.4508141149126,818.1597780181853,1613.4508141149126,983.1800684167126,1342.825696455068
2016-07-26 00:00:00+00:00,131.94155884090384,127.51250604026578,1331.1377127047394,844.0094031086965,290.52382887314326,4040.4204262707262,785.2314355077727,1535.7054867123525,785.2314355077727,1535.7054867123525,943.6101813212401,1278.1206416110256
2016-07-27 00:00:00+00:00,132.43254932729002,128.01489964844183,1334.6447208773668,837.3760173205678,288.1563685479081,4094.6352963641475,766.029015911329,1581.3522750818133,766.029015911329,1581.3522750818133,925.2786311805096,1309.6853982952503
2016-07-28 00:00:00+00:00,132.58324183173875,128.1485191322363,1331.7445612345607,845.7910280578441,290.6064731748924,4042.0247349378706,774.2188594733316,1557.5730668838385,774.2188594733316,1557.5730668838385,938.5668058442756,1285.1848079746558
2016-07-29 00:00:00+00:00,133.11443995479064,128.5313790587162,1343.4761677914946,854.5668014979188,292.45066672799896,4087.5880011382,786.3688943153957,1560.5715844698811,786.3688943153957,1560.5715844698811,949.3415507369639,1293.0737937617532
2016-07-30 00:00:00+00:00,132.75712354603638,128.15086676591935,1348.3186433848896,856.7525846762913,293.04666463371217,4108.724637365005,795.9800642638452,1552.7479073561003,795.9800642638452,1552.7479073561003,964.6292376469283,1281.5724340533438
2016-07-31 00:00:00+00:00,126.80097289726152,122.210179730922,1327.7728078168695,842.3102093375045,287.0517650031233,4067.5589910612275,781.6997894392839,1533.2830657092325,781.6997894392839,1533.2830657092325,938.5224171945204,1277.199538102156
2016-08-01 00:00:00+00:00,123.15796157253054,118.60871402495918,1301.6968145693488,823.9464481043316,280.99919727778206,3993.5598807302513,768.5235730520111,1498.9038829600747,768.5235730520111,1498.9038829600747,922.1900373683563,1249.2600739118836
2016-08-02 00:00:00+00:00,111.48775119011715,107.10393952495625,1169.446289545585,770.2917064268017,261.13486085046264,3464.3918943989142,704.9888097476301,1318.247101037653,704.9888097476301,1318.247101037653,848.0336775631516,1095.8711651320393
2016-08-03 00:00:00+00:00,115.1869099774105,110.79950621438192,1213.279429690272,779.721732539503,267.23391485813767,3643.1821172158875,733.1358549986822,1364.4363719378568,733.1358549986822,1364.4363719378568,876.0883897220926,1141.768275489538
2016-08-04 00:00:00+00:00,117.72029846919668,113.13422791219058,1252.5731957282148,794.204557976026,269.021410707014,3854.7924910764777,768.5436330963145,1386.9174835278507,768.5436330963145,1386.9174835278507,921.8302909696383,1156.1103780008757
2016-08-05 00:00:00+00:00,117.43878187013156,112.49919300092137,1305.9780095984256,824.0050687095486,275.5613031652117,4089.789243918249,788.6755771974385,1468.8527377334653,788.6755771974385,1468.8527377334653,943.6717941046014,1227.3019643219463
2016-08-06 00:00:00+00:00,119.9563663487889,114.99061924707468,1413.7360839355606,842.544685162301,281.9044873507722,4670.554288117102,802.4153824690201,1685.6575101920243,802.4153824690201,1685.6575101920243,965.7656787305827,1401.1003449593818
2016-08-07 00:00:00+00:00,120.84326496219437,115.95158396800953,1406.1885651949622,847.7285316793497,284.34413661413674,4580.2651034688115,811.6781283882618,1648.200534786768,811.6781283882618,1648.200534786768,972.5547158881565,1376.2909177922597
2016-08-08 00:00:00+00:00,120.49262973284233,115.63152324255157,1502.0258671189656,838.1128401188944,279.9994384294573,5274.5765586048865,805.820191799626,1884.7584569013975,805.820191799626,1884.7584569013975,969.2945526106861,1568.5037896385268
2016-08-09 00:00:00+00:00,119.94389554507427,114.99511887830059,1487.1974334738343,839.659633236495,277.9898327765727,5208.288840810986,812.1551464805567,1832.7276691987986,812.1551464805567,1832.7276691987986,974.4950618506955,1529.1189261903392
