datetime,cap_weighted_index,CW_noBTC,ponderated_index,MV,LV,HV,LB,HB,LB_EW,HB_EW,LB_noBTC,HB_noBTC
2016-05-13 00:00:00+00:00,82.4403660069937,43.63558467527556,632.7215033169236,469.7764420506714,128.130862476143,1432.7959486290895,2338.9734753895755,111.0486350931776,2338.9734753895755,111.0486350931776,2565.224567691544,97.59302569245244
2016-05-14 00:00:00+00:00,82.434782058326,43.69226139988661,614.2645537606936,462.94764795816184,126.92699079226193,1362.1016854807513,2208.7198625854094,110.7540122155083,2208.7198625854094,110.7540122155083,2422.371401073151,97.33410186105338
2016-05-15 00:00:00+00:00,82.78105735451928,43.91390286902479,624.5557951328748,466.06656216581166,127.69835768147612,1374.2674268979708,2274.2049171087724,111.18142317182938,2274.2049171087724,111.18142317182938,2494.1908861795264,97.70972402341927
2016-05-16 00:00:00+00:00,82.24628118960884,44.00408774028426,624.8956254068614,492.40966120053207,132.8408059653817,1368.5956764716116,2232.4903426339656,113.34175799284188,2232.4903426339656,113.34175799284188,2448.4412218932534,99.60829406450506
2016-05-17 00:00:00+00:00,82.17307645257085,43.88645849492461,631.2019345278629,480.14743047043476,130.2641744907055,1462.98139957735,2327.1867233986327,110.82173825800668,2327.1867233986327,110.82173825800668,2552.297672154424,97.39362163272868
2016-05-18 00:00:00+00:00,82.3186369488877,43.96055831271571,630.0491471361935,484.7747526008779,131.42735651886917,1388.2437096619556,2303.7639573707233,111.53234585053482,2303.7639573707233,111.53234585053482,2526.6092000574595,98.0181258868932
2016-05-19 00:00:00+00:00,79.57793051029893,43.49888320665923,628.0182836770724,471.89631618157364,126.76745171753268,1402.5364187013934,2341.046473851456,109.00837015628906,2341.046473851456,109.00837015628906,2567.4980892338585,95.79997683383218
2016-05-20 00:00:00+00:00,80.30106460460422,43.985026872832336,638.8689065250755,469.73653708602,127.34595791095246,1486.4141284996724,2425.235238502396,108.85500581585339,2425.235238502396,108.85500581585339,2659.830511845117,95.66519543824018
2016-05-21 00:00:00+00:00,80.40619047837421,44.149329783057134,636.8538338706617,472.4299174634331,126.89713047662103,1405.5257993128246,2396.874867874271,109.44125675016616,2396.874867874271,109.44125675016616,2628.7268160360018,96.1804111583308
2016-05-22 00:00:00+00:00,79.7164087482762,43.834155642946534,626.1468445735751,469.51663810522257,126.61138023473404,1366.2541594967277,2320.554250724532,109.24613208242842,2320.554250724532,109.24613208242842,2545.0236341941118,96.00892947649128
2016-05-23 00:00:00+00:00,80.53549850165737,43.85574307293413,623.5531070079061,470.9581933305879,127.60546157912364,1307.3862922681878,2273.2707977546333,110.56704594073572,2273.2707977546333,110.56704594073572,2493.1664085864254,97.16979003099638
2016-05-24 00:00:00+00:00,80.81884082048533,43.68452699478823,615.3959318390164,463.9913626694688,127.87948263656317,1279.4503811523014,2230.242632362095,109.7670199788017,2230.242632362095,109.7670199788017,2445.9760885041296,96.466702107474
2016-05-25 00:00:00+00:00,81.37488846146124,43.21520451421152,602.3569155511018,464.3271125484817,126.90904180172558,1234.102202846369,2177.252559445466,107.72357031995601,2177.252559445466,107.72357031995601,2387.860236263923,94.67085441524777
2016-05-26 00:00:00+00:00,81.97615079753153,42.938408577806584,591.4663770771799,459.9423173056702,126.36449173673043,1161.2980574791518,2115.3628353506124,106.89042048540787,2115.3628353506124,106.89042048540787,2319.983861261711,93.93865619290587
2016-05-27 00:00:00+00:00,85.58108824605644,44.5904947716816,603.5689658707727,468.0115820112172,133.42934174362455,1173.5587567557068,2113.771952231401,111.3451936003824,2113.771952231401,111.3451936003824,2318.239090530163,97.85365061583565
2016-05-28 00:00:00+00:00,95.23524805122446,45.633737394067055,613.2615500760895,483.443980516307,140.02394749803423,1182.34096310964,2099.8588012920295,115.65422070661427,2099.8588012920295,115.65422070661427,2302.980107485162,101.6405588721605
2016-05-29 00:00:00+00:00,94.61808443415887,45.7311907265526,615.6141701916418,477.4850261259438,139.52753454109245,1166.1678170466946,2076.8387833540773,117.8094528048947,2076.8387833540773,117.8094528048947,2277.733341677654,103.53464448036445
2016-05-30 00:00:00+00:00,96.02525522676119,46.55448953116081,649.6275668104685,497.60895858262967,139.48436331108095,1334.8589183754707,2294.934416384859,118.45611456599848,2294.934416384859,118.45611456599848,2516.925569312307,104.10295113098451
2016-05-31 00:00:00+00:00,95.51832444123866,45.95209664498972,640.9418086258734,496.30370091108193,137.93947705243426,1348.76925473223,2287.67131652476,115.66340603646384,2287.67131652476,115.66340603646384,2508.959903008366,101.64863122830656
2016-06-01 00:00:00+00:00,96.53636480888301,46.58824957504501,651.0376549399334,521.2150479873314,139.4569722240457,1311.3487650821125,2340.3000624373954,116.6462883686898,2340.3000624373954,116.6462883686898,2566.679476745474,102.51241906884239
2016-06-02 00:00:00+00:00,96.68147517915217,46.36475368951403,650.6077986246373,510.41634811738027,139.26247968643358,1335.1886396612394,2366.031012779514,115.20976022542624,2366.031012779514,115.20976022542624,2594.899405984585,101.2499530522559
2016-06-03 00:00:00+00:00,102.015806802815,47.16515697585567,664.7208289887598,525.8485649350907,143.5376333715395,1366.766518047574,2376.6794837940233,119.68952799913967,2376.6794837940233,119.68952799913967,2606.5779135615994,105.18691356572283
2016-06-04 00:00:00+00:00,102.54940080640276,46.85635421647462,666.0338519426276,530.0742098106605,143.06712666686653,1296.7416752307229,2382.2286879196713,119.88291561142721,2382.2286879196713,119.88291561142721,2612.663897393406,105.35686866871659
2016-06-05 00:00:00+00:00,102.8947913493871,46.7113798972492,649.9864161036701,526.9928311986367,142.84232022041533,1264.6253906782279,2290.120607395471,118.74122492942388,2290.120607395471,118.74122492942388,2511.6461160762265,104.35351506632338
2016-06-06 00:00:00+00:00,104.73457342748942,47.23426513422719,663.0315442367628,549.2092093420764,146.53751909552025,1251.874532088936,2355.414580557796,120.1220125125872,2355.414580557796,120.1220125125872,2583.256036342761,105.56699452932095
2016-06-07 00:00:00+00:00,103.14667741208068,46.609141411671416,670.9837429200663,534.3818767405327,143.1155978515908,1250.9292359299172,2447.7521009844045,118.29437468596498,2447.7521009844045,118.29437468596498,2684.5254514987428,103.96080904833434
2016-06-08 00:00:00+00:00,103.9968336519672,46.660596322948706,686.485075723453,542.9799427344298,143.56672496990691,1356.5604516232602,2554.972614896772,118.57841469498776,2554.972614896772,118.57841469498776,2802.117506022878,104.21043232263199
2016-06-09 00:00:00+00:00,102.83572223464772,46.80600074609228,683.2892886795713,542.3419507523049,143.27757745264913,1357.4949342863035,2514.3306181633275,119.36060994093096,2514.3306181633275,119.36060994093096,2757.5441709262454,104.89785005333887
2016-06-10 00:00:00+00:00,103.35091987595355,47.20736559914116,682.6463863313379,556.052117356019,144.2596913472155,1290.856005242019,2493.9442182914363,120.10378439507025,2493.9442182914363,120.10378439507025,2735.185775523986,105.55097508757218
2016-06-11 00:00:00+00:00,108.33386341175897,47.95162970420581,696.7875829883735,568.1802670781993,147.33867043419923,1264.284398963306,2571.1344362404725,121.36240690566424,2571.1344362404725,121.36240690566424,2819.84267546397,106.65709205074272
2016-06-12 00:00:00+00:00,119.50113370844598,49.39574425487447,712.2066613909541,574.8443181066518,155.68930668419296,1306.7462756731727,2592.240528477657,125.73737016326032,2592.240528477657,125.73737016326032,2842.9903797472657,110.5019470662398
