datetime,peercoin,namecoin,litecoin,bitcoin,feathercoin,primecoin,ripple,nxt,dogecoin,omni
2013-12-25 00:00:00+00:00,0.04141826546711469,0.12071856287425131,0.19903730035888634,0.02498572673457744,0.0499838761689777,0.05576661041879105,-0.0236192568704926,0.6938364713765786,-0.14418559194351377,0.23571735194759147
2013-12-26 00:00:00+00:00,0.14997687059095632,0.14982697243864163,0.17061257299572086,0.11692880491344315,0.27648955773955786,0.17554423542081543,0.10631260888501748,0.31098496542715326,0.02601495480679694,0.4099398113535271
2013-12-27 00:00:00+00:00,-0.04270981561467646,-0.0905197662891647,-0.05995952610808375,-0.03531588755610382,-0.07551059466848953,-0.06738525856584576,0.11034287612415872,-0.1503367903852616,-0.13300463150620312,-0.026968398500267776
2013-12-28 00:00:00+00:00,0.11631027980439446,-0.006843362351391713,-0.03049118479909596,-0.009849402097759419,-0.009848224953568407,0.007176296781386204,0.008406092570432566,-0.1637112184468995,-0.12141598007281074,-0.06363911595519212
2013-12-29 00:00:00+00:00,0.007883722735752885,0.04069458070738485,0.066587775399221,0.02365937100696569,0.023658759505618354,0.04960910287173936,-0.0031351636438219366,-0.06531912625821878,-0.008839058475616834,0.06052179842919614
2013-12-30 00:00:00+00:00,0.06252509313638521,0.022421775446697767,0.012985609866570158,0.014871485135225848,0.014872068696877738,-0.004646051962035047,0.008913350185174362,-0.09339469843967985,-0.08494983277613977,0.031591084207784004
2013-12-31 00:00:00+00:00,0.013761286495749037,-0.004276225825356472,-0.0012552507219742992,-0.0028037506777934817,-0.002803174055545976,0.03909786691758854,-0.004737765930328264,0.024048033175122496,0.015326831332961754,-0.03656675515051211
2014-01-01 00:00:00+00:00,0.24372526839078223,0.10478683018416324,0.011023945455292283,0.02306335459741904,0.023062174746644626,0.1935741482823039,-0.014108986062985496,0.3471080566009852,0.041331356602549274,-0.12880592103428468
2014-01-02 00:00:00+00:00,0.30161415662755564,0.37502352953711626,0.046365283521697664,0.040173710137412444,0.24368454870309209,0.2606694385700803,0.06610254411846572,0.04955891906677756,-0.1970579807049383,-0.08028860620106415
2014-01-03 00:00:00+00:00,-0.06294166861885475,-0.050490374606421806,-0.03654583079354101,0.02035169929834635,-0.072406495148579,0.03781005883091626,-0.0382307071044643,-0.18065611688914585,-0.14197908523418656,0.04617911985409795
2014-01-04 00:00:00+00:00,0.03263114887586682,0.05332754814604246,0.011722559378450459,0.04982167285518857,0.028825483681844677,0.004689337123157777,0.01816674750428926,0.048470118901474235,-0.006922482718223821,0.15976232933223322
2014-01-05 00:00:00+00:00,0.0008826198592235546,0.01258622604329962,0.06864412517973562,0.08611883515025998,0.041786969322822776,0.009750743633384795,-0.1030882389536889,0.0011613832944099567,-0.10007346366208048,0.026390825172257548
2014-01-06 00:00:00+00:00,-0.033084261478453,0.012323936926539769,0.08898347726586575,0.02116696838880383,0.009918884854783538,-0.026147718066432568,0.018660694821538204,-0.17627970915449942,-0.05973242121127065,-0.02181070188873291
2014-01-07 00:00:00+00:00,-0.23302408691301546,-0.2544036562030362,-0.20423313744348337,-0.15870301796934827,-0.23982929785087714,-0.2623855839867265,-0.10560577113885827,-0.37754402099978934,-0.11782615015340603,-0.24863286495505732
2014-01-08 00:00:00+00:00,0.1308760982446724,0.09348748724394973,0.04895913978494626,0.05077306733167086,0.12582828642679034,0.07453414203185504,0.01049325247322308,0.22971009585490654,0.013243676522978198,-0.04364590463153095
2014-01-09 00:00:00+00:00,-0.007648848470065639,0.011455341319419388,0.0017877424830758937,0.004912663755458402,-0.017419783558002666,-0.009901249901599796,-0.03698218483342941,0.11116145294887758,0.07935077834521431,-0.009701712113621364
2014-01-10 00:00:00+00:00,-0.010363434349138001,0.03348950464618561,0.020199002124271948,0.025529603476371454,0.0022221148736776275,0.033201704403238,0.02096707855725044,-0.0013719337056402603,0.5206137082686928,0.09540596317382821
2014-01-11 00:00:00+00:00,0.08899152006202615,0.018582624093557598,0.0747229733524839,0.052355840088430305,0.003411470466948341,0.0862181003574014,0.05173093259302708,0.002646123305285464,-0.04553804298345665,-0.060925725009529974
2014-01-12 00:00:00+00:00,-0.05018608270856295,-0.05300108254319291,-0.0632412395148555,-0.05550631872640732,-0.07854397950469683,-0.06003668164894249,-0.082239745532666,-0.0913596857331207,-0.03128717315677254,-0.005589339661673187
2014-01-13 00:00:00+00:00,-0.026873198029006673,-0.022930030003340596,-0.03288461691732625,-0.02550914019601025,-0.0011468687009105194,-0.053685280094686205,-0.0171978134143852,-0.05981325072983745,-0.19604504066170847,-0.2868108490010598
