datetime,peercoin,namecoin,litecoin,bitcoin,feathercoin,primecoin,ripple,nxt,dogecoin,omni,vertcoin,digibyte,reddcoin,dash,counterparty,monacoin,gulden,einsteinium,groestlcoin,maidsafecoin
2015-02-04 00:00:00+00:00,0.001992176307350672,0.0014289055132666335,0.01760120247141394,0.8495932006489557,7.471242267278501e-05,8.755895907787393e-05,0.11348142571690392,0.0031166653698547356,0.0038986437240422942,0.0004578502752313433,6.522081450497237e-05,9.879506479537205e-05,0.000153227839148268,0.0025276477676595185,0.0011702647541971254,0.00022471885766505323,8.430525946319142e-05,1.1295268826681604e-05,2.8666968913079717e-06,0.003929316268078613
2015-02-05 00:00:00+00:00,0.0019739053350535116,0.001427097505840116,0.017639416685845156,0.8384026298482986,7.400736103756901e-05,8.368791081471187e-05,0.12536768768986745,0.0030959539017322295,0.003895228701098758,0.00036365705320345757,5.293501645418885e-05,0.00014327991381660884,0.00016685855956324823,0.0025286377086414626,0.0008834371701402635,0.00022317941851982874,8.866526434710483e-05,1.1197646686212509e-05,2.90047220232971e-06,0.0035756368368372337
2015-02-06 00:00:00+00:00,0.001945280410206359,0.0014073208976356074,0.017302772486124857,0.8328204260105241,8.060897806910772e-05,8.476157905609525e-05,0.13148435835121577,0.00298382358423738,0.003816516278759752,0.000358940430852821,4.3680325967091164e-05,0.00019026879609534308,0.0001815028271818199,0.0024862764257532846,0.0008341230258170474,0.0002410009185630449,8.237199503391579e-05,1.068664523750526e-05,3.048714114147875e-06,0.003642231319554988
2015-02-07 00:00:00+00:00,0.0019377114181176513,0.0013807753092069952,0.01725574438853151,0.8399854553560111,7.881857043265339e-05,7.999746983355578e-05,0.12420076268121044,0.003151216790108818,0.0037865712044007228,0.0004169976792776511,4.6938353609881444e-05,0.000188046069874042,0.00016658849864932735,0.0025416224625675033,0.0008772368011333618,0.00025533866235880146,7.821723828070952e-05,1.0911828769620874e-05,4.947372163062169e-06,0.0035561018454626334
2015-02-08 00:00:00+00:00,0.0019265974706223982,0.0013751960584493439,0.017594110599371614,0.8388016675361437,7.833902500240433e-05,7.838277858601305e-05,0.12509957201407654,0.003088232831000306,0.003756797643713097,0.00034257751510969405,4.662990614857403e-05,0.00018506298354993092,0.0001545221669068704,0.0025515815399697822,0.000914283851213866,0.0002946080970753596,7.747998725217329e-05,1.0701419971084415e-05,3.3712000289832436e-06,0.003620285375808302
2015-02-09 00:00:00+00:00,0.0021785915765453055,0.0013729295707203858,0.01736635740974258,0.8399011842640424,7.868532724880741e-05,7.584129258294066e-05,0.12329885246873627,0.0030491273936979987,0.0037971664959937533,0.00041334122966212516,4.732501295989321e-05,0.0001771863970020738,0.00016715192478923267,0.0030694373907706033,0.0009253298726088671,0.00032266429255856755,7.344843778542597e-05,1.0569316401946359e-05,3.3736325774330063e-06,0.0036714366935734527
2015-02-10 00:00:00+00:00,0.002307161134668471,0.0014110910528824998,0.017755791270546682,0.8418312159234447,8.150926960846425e-05,7.899667219298479e-05,0.12064718177788074,0.0029738316264669032,0.0038178662867171705,0.00033992866718762034,5.053672781820162e-05,0.00017164115301562905,0.00017346756478632986,0.0035323487891837932,0.000845662169601529,0.0003306791506379573,7.96199736466594e-05,1.021023185692688e-05,4.362833152854043e-06,0.0035568977247039195
2015-02-11 00:00:00+00:00,0.0021527930253212564,0.0013568475574006601,0.01741929202798293,0.8400231101251068,7.905153624996965e-05,7.896561247474231e-05,0.12184129082451568,0.0030084042399331906,0.0037608149026807755,0.0003423219835465594,4.8608188339983826e-05,0.00017106508975318723,0.00016906223426998464,0.00457704115328971,0.0008817993954338871,0.00035445968690456177,9.182008642222182e-05,1.0287016108992705e-05,5.282371962202484e-06,0.003627682942302714
2015-02-12 00:00:00+00:00,0.0021275228359484773,0.0013572649366114737,0.017522193972889347,0.8397464203328091,7.805243393795813e-05,7.882071937532407e-05,0.12265737517555061,0.003028284120076769,0.0038048243819798315,0.0003110945445236103,4.9672145114261585e-05,0.00016911205532691649,0.00018270380778460823,0.003942016176131054,0.0009018860583894107,0.00034292253478255706,8.951127707381068e-05,1.0717390190597029e-05,5.9513372297171145e-06,0.0035936537642745174
2015-02-13 00:00:00+00:00,0.0023171757724842375,0.0013958012855432279,0.017171849066297862,0.8424823325846964,7.87340261452175e-05,8.548849580065676e-05,0.12022650947785742,0.00300267903644091,0.0036240646351325036,0.00031185027605956726,5.002280914635859e-05,0.00016654006220258907,0.00016763015201638482,0.0038680745400631244,0.0009940400705276521,0.0002905560156675313,8.885913421398347e-05,1.0477692885140832e-05,5.6752445241730374e-06,0.003661639622295034
