datetime,bitcoin,litecoin,ripple,nxt,dogecoin,digibyte,dash,monero,bitshares,stellar,verge,nem,ethereum,siacoin,decred,lisk,steem,digixdao,bytecoin-bcn,augur
2016-08-31 00:00:00+00:00,-0.003516864847455392,-0.0017402459477506849,-0.002290011732161479,-0.0654435992352439,0.007712291651947867,0.013446613839069643,0.010239632902787177,0.010800962441010586,-0.07441759468933207,0.03011387281050193,-0.18502336762694027,-0.02885441381003029,0.039496299726598405,-0.03211396159697011,-0.03016530887729696,-0.0026721844516699456,-0.028537122914120694,-0.01195060674549675,0.17139715444045,-0.0620938105877451
2016-09-01 00:00:00+00:00,-0.005506783996441111,0.009103501306143125,-0.004763512558275784,0.004365766816690098,-0.013290054155274622,-0.024440575224092265,-0.036758211717205835,-0.06742230228065571,-0.02173235471546353,-0.01010477274754329,-0.14737117878507078,-0.022668597253301725,0.027629279325588563,0.023364496813721658,0.019646928812231623,-0.026659079143400377,-0.10562316458602727,0.038945993972059334,-0.06145977369899791,-0.005299896587383723
2016-09-02 00:00:00+00:00,0.005650852782529636,-0.001941539818528626,-0.002309596188330598,-0.03637781967106546,0.013016353437757422,-0.028615811739820196,-0.00830458891848218,0.2760558523530854,-0.02246694450582487,-0.0009381111635229367,0.13364401427083838,0.008908897943644689,0.00984585115340697,-0.009325873238798632,-0.007106452741403313,0.01239540237351866,0.009964659362689199,0.016149150492317688,0.006489824317272852,0.005697249660097992
2016-09-03 00:00:00+00:00,0.0393979883135227,0.016780971455614635,-0.0009413877261131853,-0.039284734496359275,0.005975536053252073,0.05652904709733164,0.007933852277129949,0.03688255739952018,-0.0665159679327113,0.009066312997347392,-0.09745018320534049,0.019071944750987724,-0.02924956658135891,0.01445547316408402,0.0357244018874312,-0.022546259534637403,0.0016018214790030072,-0.023285441949132957,-0.06661067243199914,-0.2858135651010618
2016-09-04 00:00:00+00:00,0.017421917313594548,0.03232144005143023,-0.0017604777769022473,-0.06567860085386867,-0.004057335781555427,0.09652642697928604,-0.005294194732014201,0.2643009574889994,0.015368413939134351,0.016818341929141,0.03922920779690231,-0.01373889805863393,-0.006701421075459013,0.018572571647526903,0.013880921570458504,-0.0013908719413125992,0.00048087081332748305,0.001009225847606876,0.01883211624772252,0.5727448267473505
2016-09-05 00:00:00+00:00,-0.0033583401518810785,-0.00878080130728065,-0.003648096422614766,0.025638070806569546,0.0036065810546170862,0.05100605305929151,-0.010390043826135842,0.04272846772025196,0.0071066346461381436,-0.011524859364659079,-0.025408173640357523,0.013751418972884899,0.003176397058193947,-0.011188192208539505,-0.0009934275883393129,0.02876007116063306,-0.020918750045515133,0.00021876218648042567,-0.0037709514973858216,-0.003190224379114648
2016-09-06 00:00:00+00:00,0.00634036169406027,-0.0017164297256476724,-0.003427134204417648,0.07421483808249008,0.019347984355688075,-0.0762764911025664,-0.030805140402570097,-0.10788393630965598,-0.034893262376846534,0.006653450431271191,0.05614948303600342,-0.003708724499243532,-0.002381155585900907,-0.006297429332951299,-0.009265844792160638,0.009976317229315468,-0.03400039917338871,-0.047337390642829935,0.0020266917677278506,0.1543579249546605
2016-09-07 00:00:00+00:00,0.006729616208742462,-0.0006243140098078914,-0.0032748395565435073,-0.023611269014756964,0.004982912761654745,0.02244675701839305,0.03334096424156385,-0.05019630512801976,-0.02912661986270748,0.00031696379857737433,0.2706878713990859,-0.0006014262393675418,-0.012079629740527453,0.43449277647032325,0.006115354192008704,0.017719096369582132,-0.050438889174067025,0.000648819149148494,0.006890650743225368,-0.11194938963428458
2016-09-08 00:00:00+00:00,0.019155666640631175,0.004650014610013464,0.001564732756543119,-0.01537472694838915,-0.05799861996587097,0.00466891532043312,0.036049128901334715,0.07718577502768409,0.08034857158530317,0.0029504654255319007,-0.1426028893716782,-0.006237192263425451,-0.017492357917889834,-0.18236794800342238,0.011191786523609304,-0.012320687565080868,-0.14296371578082423,0.0006284477340969818,0.02044912128444354,-0.531813967569204
2016-09-09 00:00:00+00:00,-0.0055163847003749655,-0.0046009116574815545,-0.005505286701911305,-0.03021731109450254,0.010500644775994994,0.026346014524764705,-0.040602494140992595,-0.024774385937377352,-0.08940080299145148,0.04638491816863488,-0.0697655552851465,0.09652673932272049,0.0270494187327579,0.020906177575781948,0.008513279540034446,0.009968489502401479,0.010579482521540617,0.007456883660651892,0.08701607044774007,1.0139629244951318
2016-09-10 00:00:00+00:00,0.0010403605298774377,-0.00025440870128135007,0.00013119536011418909,0.012189411454827548,-0.012774546401168818,-0.03383892293919155,0.018303065964142773,-0.015586651967845144,0.024853675974182643,0.005593062622502698,0.2730392584346897,-0.05421301685593172,0.044255457915694185,-0.005313236447485492,-0.009685277083144261,-0.01848209242993748,0.11999325906865921,-0.06792633932988978,-0.08537068399236525,0.0010274171895725548
2016-09-11 00:00:00+00:00,-0.026928240009366333,-0.028604326552414072,-0.004722413405384818,-0.04159257492301682,0.010222611096699197,-0.009485879582193602,-0.024706706356154906,-0.12647953178132354,-0.03718090470814328,-0.03208706181152343,0.2109483609695162,-0.026912784125730282,-0.0435632986810206,-0.05057424754096507,-0.03664065208716305,-0.027981269097980044,-0.10675713330361125,0.05687972099985683,0.08977840984021412,-0.027253738105117997
2016-09-12 00:00:00+00:00,0.0025118712286906764,-0.008367376052082154,0.009438289947553802,0.007109743465974816,-0.01581201417118583,0.07479978531828957,0.10046859010036102,-0.061227927346228284,0.07526968525787847,-0.013257257929182864,-0.20129777215779576,0.003495408558677582,0.021936004949133947,0.008360567913183958,-0.019760698618788375,0.09623212310003737,-0.017021402702087185,0.05146899283986506,0.08889572087136144,0.20286613079555327
2016-09-13 00:00:00+00:00,0.0016407915915184201,-0.0003871112866480342,-0.0019144354195989033,0.0012381675120820557,-0.0038915840078008745,-0.031436908587752166,0.06046985887919076,0.0849082934609251,0.05167236007357645,0.0052772624201196106,0.007661797668547132,0.024400066247679097,0.00210195313485273,-0.01253759996207926,0.016646807803147867,-0.0221965662358945,-0.06285414164237624,0.022584189156914514,-0.08096260041480008,-0.029553105645927946
2016-09-14 00:00:00+00:00,0.0023685208316577278,0.002734378066362897,0.012787949731651871,-0.00841710547311314,0.0011720362802947193,0.03788649030083957,-0.02246102013030471,-0.03450081772910207,0.022601774017954268,0.0065414428085142085,0.009745266909505945,-0.03084065547880277,0.0003775579551461572,0.022451391986303193,0.000879016047153458,0.03208150828413636,-0.029461115560379336,0.23846448490737004,0.002889110765042391,-0.12658510535003398
2016-09-15 00:00:00+00:00,-0.005778766104892252,-0.005281616633960984,0.3928367733104301,0.01041457134811119,0.03402464602883204,0.07777182675683858,-0.03889583972679267,-0.10421286031042132,-0.04935826058424986,0.18125700315778737,-0.14069806484370517,-0.003671777185813685,0.0011574074074074403,-0.026039038016878124,-0.02246670842297316,-0.06657120820155527,-0.11061933779825517,0.12313297727889938,0.08156312070142624,0.22742886941968687
2016-09-16 00:00:00+00:00,-0.0002997587107081978,-0.001503179500094487,-0.10322903882771362,-0.09862288293758426,0.07417254895279912,-0.015127171231853698,-0.040617324381856945,-0.053364424425275225,-0.014138239338489678,-0.1021178986582042,0.4509022810771144,-0.03081665456442506,0.051838820474156,-0.007158308277446568,0.008329618899041602,0.023041583970522028,0.00868181898427034,0.01863157965436879,0.005480748081436726,-0.10043473965023231
2016-09-17 00:00:00+00:00,-0.0016293970242496902,-0.00020230203957238846,-0.05744046779667389,-0.0009386508826080275,-0.056207631686109205,-0.0663008269302664,0.0051374393022640685,0.08633837100081143,-0.04446248733686908,0.03822919267782021,0.3836942742099696,-0.04094176609329292,0.011373229901718851,0.00599815099176948,-0.025894460560850985,-0.00593595659331736,0.02771149706258136,0.0005868351125206672,0.07217087993095794,-0.10112032511395463
2016-09-18 00:00:00+00:00,0.00641931140096097,0.06253711811048457,-0.023611231827786683,-0.04868990444399002,0.015321294568596988,-0.009522902847350911,-0.011767602584457637,-0.02346950792440672,0.011163167782723526,-0.03348673712448824,-0.27379839073366397,-0.01895564753910295,-0.02105743940276883,0.006109185093427616,-0.08040785359247249,-0.007996858793434702,-0.00936086149444526,-0.08467215815485996,-0.05223565647079875,0.0057409817302778166
2016-09-19 00:00:00+00:00,-0.0010608748692353398,-0.05249047831033293,0.0008347245409014992,-0.030407073682253705,-0.018818873033650152,-0.01832146956221825,-0.008866360238841797,0.11753585887276352,-0.0013028964390067177,0.017993443878161264,-0.005445227418321652,-0.002742601354485563,0.06095952120471071,-0.013773130104212883,-0.041275030649775335,-0.008374841771531805,-0.0859626000420225,0.21791779756805219,-0.013634520535826256,0.22743748101650296
2016-09-20 00:00:00+00:00,-0.0015019032314719238,0.002847701479447462,-0.01064698437509104,-0.08112188954864363,-0.014156631621855653,-0.00021021894447059708,-0.011277445974879341,0.05512064444675846,-0.03704975992342263,-0.03519097426254547,-0.19300009859016065,-0.006331726660115944,0.09411630904541668,0.08642140441115376,0.05279962682365813,0.027945082044958713,-0.05801983591278215,0.10893184370751285,-0.0041631911121474685,-0.0003299404457495214
2016-09-21 00:00:00+00:00,-0.018350780520522414,-0.0004424698144489536,0.006421271992524957,0.06272251855136335,-0.0036696615473740257,0.014456311350753426,0.010932650663674215,-0.11029390655278826,0.01892298134156367,0.016010602273446972,-0.027414665135485072,0.05616864245786091,-0.045861832394337054,-0.03137066897480578,-0.1020144687287533,-0.04224480302034184,-0.07078901948256511,-0.09560869518864801,-0.10144662122301584,-0.15262306714853868
2016-09-22 00:00:00+00:00,-0.0014251049570542795,-0.018956506794918226,0.002031094638466513,-0.013179773833117414,-0.016479193504732148,-0.018125910341479257,0.0009799755439729996,0.024077797564187486,-0.018068023571434222,0.025104903488790242,0.24388895867353333,-0.021429204585746486,-0.03783273413952137,-0.026564880203829522,0.024432364375707172,-0.010665756778997615,0.15869529405304483,-0.08899458924214021,0.06858260718486031,0.13214602179226254
2016-09-23 00:00:00+00:00,0.010974378582520705,0.012034282043863698,0.053771172198108896,-0.04498566800763548,-0.013898290185046736,0.02601071658873577,1.732771915241571e-05,0.06035959747139574,0.0015283659104292635,-0.025626871257484973,0.010785046351463379,-0.009077184374410185,0.006318125547269071,-0.013987176113780975,0.002142483453882571,-0.013909063613272932,-0.0021222979335412395,-0.032096944288089624,-0.055874743021519735,0.026645336636047734
2016-09-24 00:00:00+00:00,-0.0003599616483257462,-0.002037813638402164,0.02100645712447169,-0.0057749651679102065,0.008567047622443535,-0.015033228677560628,-0.0009530080399224872,-0.012916945249238587,-0.002206048533067606,0.06553134692388207,-0.19713136318527258,-0.016039155192443255,-0.03401018655344945,-0.001227946620438014,0.012073351618757222,0.014915854009793117,0.2332926554792245,-0.10258552693145817,0.0006557322757718698,-0.1317293031516512
2016-09-25 00:00:00+00:00,-0.002985272764986502,0.000851479840426439,0.06689114941232877,0.059525758478655266,-0.007429177531267928,-0.0027497997024150678,0.0016736909655377108,-0.036219272415966564,0.027978335732010695,0.10578062550973044,-0.003081875007777124,-0.019465111057777817,0.0173164879366976,-0.02129450501324881,-0.019674788760070783,0.0002756887150068277,0.01262902348164574,0.058403783844177104,0.06612267727506649,0.13050693734200403
2016-09-26 00:00:00+00:00,0.012011797092668974,0.013223470346971578,0.013833984546576028,-0.07081095446763541,0.02048631054949257,0.011867358737974065,-0.012284969742093699,-0.08255488203656536,0.0116253675581659,-0.028030985261219166,0.012120127816795945,-0.015465514961183313,-0.021204650062209396,-0.0008826288381524883,-0.04622785698178444,-0.03738200329924657,-0.0680518767629269,-0.009254306947415913,-0.047982255583546296,-0.09583674723473978
2016-09-27 00:00:00+00:00,-0.0030869527319613566,-0.0016844876825077293,0.03340353097926352,-0.04217107888785421,-0.007308346786509046,-0.00457671094979506,0.020300119206226874,-0.009744705525617237,-0.015703365034328898,0.06869214515696265,-0.003292813773087655,-0.06376008468731442,0.021461269115892412,-0.013349741448913321,-0.05416031804409882,-0.004597894736842023,-0.029666873056227283,0.14320114219958668,-0.011603564708989822,0.006994591227026836
2016-09-28 00:00:00+00:00,-0.002372287459211031,-0.003797790376508181,0.09947832300227355,-0.05672916666666661,0.004962310177350826,-0.01798650300107396,-0.004200886567471862,0.009885724845713595,-0.023628292069658996,0.2353979593037625,0.2037854291087866,-0.011189059776347321,0.013475031110907532,-0.012324753827670065,-0.025533963504392965,0.009221346147338494,-0.07615502333906832,-0.08480747603158922,-0.004282210187899205,-0.036229846269216326
2016-09-29 00:00:00+00:00,0.0015957587543491414,0.0020846307988566792,-0.014794658626459678,-0.05510524107162584,0.008331729675390642,-0.03380065965242063,0.03629383600051761,-0.07342406991106842,-0.022914481350520544,-0.026390913218954704,-0.17002381237901076,-0.132450747050887,-0.015171603338656858,-0.00864580654159297,-0.020474086741722686,-0.0054906365785371,0.018069010558397602,-0.04850229476142631,0.00192998063392813,0.09556971259057523
2016-09-30 00:00:00+00:00,0.006673347719059031,-0.0010427474444886231,-0.009387480367960666,-0.05362847303383034,0.019037167804249355,-0.028173834721909596,0.0069512662126838265,-0.03410864106241307,-0.007163853126642139,-0.07138104680895474,0.006716451798002732,0.08991986819441333,0.011580767053712249,0.03672434729188234,-0.05230552861299709,0.0054155884658502185,-0.0428953277023415,0.03509861004081416,-0.08761768392091251,0.08250104313704609
2016-10-01 00:00:00+00:00,0.00696696105685235,0.0019835485214492188,-0.07084341224327084,-0.04854976412570089,-0.008193651090926068,0.005412569394886102,-0.031796423522408856,-0.12523403592652071,0.007008795107488863,-0.02953758402933393,0.006638837403841524,0.004445604897723721,-0.003939568084205369,-0.0388900968611412,0.030844164151501374,-0.02062767486995054,-0.09487985148746114,-0.04326276823812447,0.10376635309084525,0.00704479472501518
2016-10-02 00:00:00+00:00,-0.005034341341698223,-0.0017951688913597774,-0.004842316950546932,-0.03152311233407745,-0.011823374661928732,-0.004950175607095653,0.005644217878764568,0.12849315366342884,-0.015418791626631179,0.03747575204840903,-0.006961672104836558,-0.01689879421368512,0.0020496936846658986,-0.017426362148191266,-0.02999374509784447,-0.034865306751354574,-0.003747461487540238,-0.017789337925369852,-0.09408175797040053,0.09357210915931691
2016-10-03 00:00:00+00:00,0.0020314556419138707,-0.0011295288511338208,-0.009284729247448387,-0.06388320541801062,0.014657471184937876,0.002155438622805095,0.009620283259178741,-0.042748144919089404,0.043241901918016135,-0.05478482001765117,0.0023463971318167243,-0.006234619300878319,0.019144374493359706,0.02168652715811792,0.09475946775844424,0.06101660339872983,0.004025092068068448,-0.03694928184739066,0.0006742012889568993,0.36737338307901957
2016-10-04 00:00:00+00:00,-0.003151275948200971,-0.003892682850569318,-0.02922535080681543,0.2166206942628348,-0.018995604216870077,-0.0038671309278033306,0.013935494722677966,-0.03756841857639037,-0.029704474360127464,-0.0439950989437633,-0.02019234704317563,-0.0067521991910430845,-0.013038565609110764,-0.010987282135886844,-0.04973914994670803,-0.02232764205554738,-0.08588183563954843,0.008751951860456186,-0.004622049639943726,-0.2190779620401383
2016-10-05 00:00:00+00:00,0.0037807028469167836,0.0052576098016494655,-0.053258710268948684,-0.09470537934713541,0.016876458910534797,0.0030191013842704173,-0.0019906769960684745,-0.11631390520208251,0.006880441007428351,-0.04059202983311527,0.03198198950780218,0.01885045586991252,-0.018174286359870395,-0.01866748066398105,0.06746492453609876,-0.02009294053772137,0.02422755049451486,0.001464880619780562,0.016195886343125077,-0.3723660810801387
2016-10-06 00:00:00+00:00,0.0008326381077237155,0.0008872975933680305,-0.007030668888718505,0.13300172448157221,-0.04234906441605912,0.020934399585506247,0.0019115373747111697,0.06128785099811851,0.03276974634493657,-0.07206489461867172,-0.007532186843564381,0.014555493539860853,-0.013915631688363517,-0.00553547567413637,-0.003594635697497628,-0.021774506681558226,-0.028844448917194954,-0.009975269173930101,-0.013463208501571344,-0.18783432115720955
2016-10-07 00:00:00+00:00,0.006688188495989511,0.004094588903273966,-0.0007843084133670741,-0.030808061493747374,0.0195660258162218,0.006464495119608227,-0.015064038755060016,-0.039580101657544886,-0.01683469000041604,0.02949058174627961,0.01350260183025287,-0.08642328929989795,-0.014563220089775508,-0.0033018857534312662,0.004948892280653094,-0.003523293878388456,-0.06971063695399005,-0.07168043867331786,0.1085929077293335,-0.0821299330291484
2016-10-08 00:00:00+00:00,0.003219789960153596,-0.006276069378529314,-0.008954098889583206,-0.09247378015578012,-0.009368957637546083,-0.031028366133229013,-0.013096280824686723,-0.0017442839148580358,-0.014221437739399878,-0.024033662290400493,-0.0035892050232775308,-0.015932775283918343,-0.035367211121724806,-0.007410206769742134,-0.032796391752577314,-0.017826452791005698,0.01723644079034603,-0.0039542877769847,-0.08864811058338529,0.02302928221677325
2016-10-09 00:00:00+00:00,-0.0038054749736717852,-0.005971782545824089,0.03181195164189399,0.05096566057096141,0.011400535869545925,-0.007585777518964276,-0.011119550097712039,0.08700316613025616,-0.008875080482794506,0.02530738721942427,-0.003989807415065161,-0.019558857368265348,-0.013536185152752678,0.006111802569851443,-0.020879926149395267,-0.019658326080319366,-0.0869197938203462,0.06608956354860762,0.07412543945847583,0.0287337816081068
2016-10-10 00:00:00+00:00,0.003635172646379914,-0.005231800751219429,0.057711632741262786,-0.015497269568095273,-0.0012500109650085411,0.06234550176034359,0.00875921227497889,-0.07209169836149765,0.017838987157991593,0.038004840576660204,0.00319084668934444,-0.08535660678086743,-0.02473929166977773,-6.417689830839901e-05,-0.04637112059329518,0.003992841704046235,-0.13299125384411103,-0.04407617723181523,0.022351077832393873,-0.0666576022298514
2016-10-11 00:00:00+00:00,0.03566755089710072,0.005575507816514058,0.032088128608206645,-0.01758175262843842,0.010741591389160865,0.07365578919225424,0.0031567330806807625,0.04888383495544413,-0.04241980941883494,0.08642601093250701,0.0367376631774643,0.2821972580799792,0.002569010250521142,0.00452144199275506,-0.004725202370347459,-0.019579247571691716,-0.13965405946593945,-0.07374929281500042,-0.15935656011922594,-0.12722309223784212
2016-10-12 00:00:00+00:00,-0.007612249482117472,-0.015150681413819034,-0.034677904145439364,-0.025065229479447337,-0.021424319709852813,0.04452203799834176,-0.02494414217734653,0.004607243801931116,0.005835715509926898,-0.015605579339870057,-0.2532200218306566,-0.11053811018184789,0.01254062126135902,-0.05643878472757713,-0.028926169960450054,-0.02112247066323525,0.12011928094567281,-0.021168360891758553,-0.0009535559854124687,0.02644513720696917
2016-10-13 00:00:00+00:00,0.0009336803983701625,0.039393270205480446,0.004116344605475053,-0.13432457333391834,0.006730957075055777,0.031201942851192044,0.0004985262863288487,-0.05428247072983927,-0.01495061689438626,-0.03738207904874569,0.32725877513520296,0.02056584507129311,0.0024720325135123566,-0.00021014633189575527,0.005824474816502168,-0.02545201937363717,0.022241132424960064,0.018194136157391405,0.015462351181200429,0.04077321918887189
2016-10-14 00:00:00+00:00,0.005640827530756232,-0.0022961319008746317,0.0984148382764185,-0.11059968557634714,-0.0005689235437321694,-0.057482273377180815,0.0076839694389567725,0.0013696193268184498,-0.04448188818984422,-0.023696514453849682,-0.2308115867927868,0.035673187571921616,-0.002073058597341748,0.02171267892466533,0.028507081948031088,-0.08309242832250907,-0.11439594275188147,0.01568026615303797,0.09900942618076636,-0.05940263722385153
2016-10-15 00:00:00+00:00,-0.002704652564579191,-0.006457820197044328,-0.07087470999267709,-0.07579665235630839,-0.009708095227588642,0.15081228385567313,-0.03689502311903048,-0.05198012652011896,0.020535101658587074,-0.015968627577553574,0.30587513422304036,-0.06358596491228063,0.0037861654185722404,-0.020389503520161,-0.033445061532062836,-0.029255520164120363,-0.010184937014205198,0.043711372197464016,-0.00031417505484965247,0.0023705087942416103
2016-10-16 00:00:00+00:00,0.004673950827218887,0.0033622299176485626,-0.008317312532072352,-0.006778511489682004,-0.007882717287614471,-0.08299038977261097,-0.02265357593226447,-0.028327671049223846,-0.021403057704816097,-0.008433680602534688,0.0047691765535062824,-0.003851947331739658,-0.0026536709114275414,-0.034487586335635645,-0.04347440895053922,0.005633693155591146,-0.015106615866332551,-0.011851472555788556,0.0026364079203979873,-0.015389130078283464
2016-10-17 00:00:00+00:00,-0.003799691723124332,0.006441982267176183,-0.005878995928402353,-0.005450382892501993,-0.007931873915995702,-0.07075954831178854,-0.021519745633841736,-0.014592440215993818,-0.05362050290481679,-0.05289729828072409,-0.005935122833270912,-0.043458090401855665,0.004468021018106505,-0.0209169123691334,0.07506582690501085,0.002090430473830951,-0.02502691274076274,-0.0011951824951733636,-0.10161965245647009,-0.11577341818755582
2016-10-18 00:00:00+00:00,-0.001928994841933429,-0.01813076655551238,0.03979991083903456,-0.022332964654244614,0.0006972111553784632,-0.06949857891293709,-0.038287651879062023,0.04469767967299343,0.07102893464874516,0.042378838085508796,0.00019993335554802094,0.015907929059235215,0.048604748021657596,-0.023244677568410532,-0.09246535651685173,-0.010275824770145991,-0.02905325702302408,-0.000995782567947523,-0.007069158349534588,0.08104426652708208
2016-10-19 00:00:00+00:00,-0.0116621731770018,-0.009230176217190467,0.03318311431216414,-0.008330268856745926,-0.01103902567025894,0.005887357394792625,0.007981979334998224,0.008181778028910403,-0.01724362526798262,-0.020200201038700016,-0.014737238178853529,-0.018595505183051975,-0.04495372760853156,0.10411212308065543,-0.02021361836878377,0.011386193821790958,-0.04080355389750634,-0.02668676969468531,-0.005407452523738088,-0.03820596483312522
2016-10-20 00:00:00+00:00,0.0005344794772568218,-0.006608589589236935,0.053872038260784905,0.0029807736878157964,0.011304061410651656,0.017441228727075098,0.019947532063738782,-0.009331478216731415,0.03079231921925074,0.14114911279532527,-0.05324295079880337,-0.017196633246298387,0.006354698650874235,0.01221544222327009,0.030406141899942618,0.062106493477853464,0.022913654798305982,-0.013253126102634294,0.10854272737621828,-0.026331145427709424
2016-10-21 00:00:00+00:00,0.0031243213596743313,0.007001852341889325,-0.006895171180406279,-0.00658571247010431,-0.012222649447447664,-0.026791435515248763,0.026444895354043485,0.033682232957595204,-0.029900810126913258,-0.07265214997171832,0.06796026757201923,-0.008826354386556212,0.0063145714521861684,0.020597273444463937,-0.003802651669495005,-0.016195424792496138,-0.002493100199281173,0.026042438883995267,0.005961539483026357,0.05926673064494015
2016-10-22 00:00:00+00:00,0.03866137402264114,0.021022425672586165,-0.006285177613027937,-0.011326791836439254,0.02232063124294048,0.013515357147094065,-0.03834838374370064,-0.03867737481264677,0.02855101573136709,-0.027621363537214894,0.05311489341611364,0.010924020428215053,-0.008533600538791264,-0.02218667470156821,0.019303830538909272,-0.048974552438438956,-0.046484218269359334,-0.06356411237196646,0.039360807105115914,-0.014800749189702866
2016-10-23 00:00:00+00:00,-0.0003392697940343137,0.008318191411055498,0.05366216287003622,-0.025157372455114846,-0.00836330894968118,-0.01741145761700047,-0.03838366291245654,-0.00022711717711765278,-0.026133340323193588,0.01291935993087523,-0.018239148789909843,0.0015887214130274607,-0.0029408110011184263,-0.01347719888158272,-0.0025619938573882006,-0.05422064412327654,-0.11963163293036794,0.021939419245327496,0.00018627744840538085,-0.007270393321897828
2016-10-24 00:00:00+00:00,-0.0050375073622181965,-0.012486663365477324,-0.041145938558754924,0.018749907819210376,-0.011099064913944967,-0.006671054473329274,-0.0110186893189268,-0.015165050391559243,0.00642380035976875,0.013550202186733529,-0.004589320506575789,0.03415264855642364,-0.005566633433034207,-0.003566917016927351,-0.029755233857437502,0.06320099488479025,-0.054747596453056824,0.07018759326369639,-0.003697765256244545,-0.030519573814871026
