date,perf
2017-03-03,0.020840507600204408
2017-03-04,-0.018175857057205334
2017-03-05,0.012480364668928889
2017-03-06,0.006239061165462954
2017-03-07,-0.03769095971504241
2017-03-08,-0.06628888494326637
2017-03-09,0.037024572229977556
2017-03-10,-0.04723112836141537
2017-03-11,0.06304440132859075
2017-03-12,0.04398226462107908
2017-03-13,0.030312334927018236
2017-03-14,0.010546713745560621
2017-03-15,0.03542742726573106
2017-03-16,0.008162921488407674
2017-03-17,-0.053615125166489946
2017-03-18,-0.13635380440210573
2017-03-19,0.09937245269133876
2017-03-20,0.004087757975925308
2017-03-21,0.043845181420071516
2017-03-22,-0.04871715597787238
2017-03-23,0.004417024414442023
2017-03-24,-0.030988253283934588
2017-03-25,0.015846344903693597
2017-03-26,-0.0058465529605836
2017-03-27,0.05095434636828341
2017-03-28,0.010433543654376485
2017-03-29,0.005235162147354739
2017-03-30,-0.0001500566642734233
2017-03-31,0.036602351318185705
2017-04-01,0.010833242356768375
2017-04-02,0.09494128625291501
2017-04-03,-0.014913286634589499
2017-04-04,0.003430391978514992
2017-04-05,0.0010055340141641525
2017-04-06,0.02139185375792461
2017-04-07,-0.00428895465456416
2017-04-08,0.010210895569836429
2017-04-09,-0.0013577858792444856
2017-04-10,6.648446351902246e-05
2017-04-11,0.009430464468464092
2017-04-12,0.01629150968585519
2017-04-13,-0.004443879774929629
2017-04-14,-0.010705380215600602
2017-04-15,0.012383993334259056
2017-04-16,0.005569521541530683
2017-04-17,0.006079035013518541
2017-04-18,0.01848717876136223
2017-04-19,-0.01263195691416457
2017-04-20,0.014817350046688986
2017-04-21,-0.0012811952259037037
2017-04-22,0.008818965654167336
2017-04-23,-0.014085627399099913
2017-04-24,0.035135549526849524
2017-04-25,0.011025318085549537
2017-04-26,0.022370920839732814
2017-04-27,0.05391768319184694
2017-04-28,0.03811377511385159
2017-04-29,0.01625077282665236
2017-04-30,0.04277906681223759
2017-05-01,0.030967558476778803
2017-05-02,0.014878516888159778
2017-05-03,0.0404610154501926
2017-05-04,0.09004681476706286
2017-05-05,0.026766699353543755
2017-05-06,0.03304205163785439
2017-05-07,0.058811543450176765
2017-05-08,0.09567318999190777
2017-05-09,-0.019652457758757146
2017-05-10,0.0292091864680846
2017-05-11,0.017233872179299448
2017-05-12,-0.022422238947891058
2017-05-13,0.03789699314840028
2017-05-14,0.006538963175875792
2017-05-15,0.0186187244595271
2017-05-16,0.05496657471244657
2017-05-17,0.07301867672472921
2017-05-18,0.030546636301752698
2017-05-19,0.06272958729702137
2017-05-20,0.0451175789419864
2017-05-21,0.040759311096179585
2017-05-22,0.04466649200616903
2017-05-23,0.061686492105863466
2017-05-24,0.021624942418096284
2017-05-25,-0.09302514376369897
2017-05-26,-0.039751638146116285
2017-05-27,-0.0783413450337935
2017-05-28,0.06330315233626505
2017-05-29,0.06291186732932881
2017-05-30,0.015307982601265731
2017-05-31,0.05204808494783057
2017-06-01,0.07351121505927953
2017-06-02,0.014429963231892981
2017-06-03,0.002444315255505382
2017-06-04,0.026467079822579346
2017-06-05,0.04448210760937682
2017-06-06,0.050902503213939375
2017-06-07,-0.038348589387987256
2017-06-08,0.03184006028641925
2017-06-09,0.02522480198406859
2017-06-10,0.06822322708430553
2017-06-11,0.01807891520863534
2017-06-12,-0.0025890383406767486
2017-06-13,0.01682263193126592
2017-06-14,-0.07497850512934606
2017-06-15,-0.013448366317273336
2017-06-16,0.02320192832419644
2017-06-17,0.04569215088716021
2017-06-18,-0.020236892544482094
2017-06-19,0.014907971809014884
2017-06-20,0.020697020801912908
2017-06-21,-0.03950479405995673
2017-06-22,0.002537013847217119
2017-06-23,0.02561131728429509
2017-06-24,-0.04950214205665032
2017-06-25,-0.033102659892401416
2017-06-26,-0.06988443367273581
2017-06-27,0.035341089903764826
2017-06-28,0.048639863692274424
2017-06-29,-0.043342937533258435
2017-06-30,-0.023174252537008767
2017-07-01,-0.03950440958748899
2017-07-02,0.034399261165748284
2017-07-03,0.013422404369137584
2017-07-04,0.0024531496349256337
2017-07-05,-0.004920981302353418
2017-07-06,0.0014642716440773874
2017-07-07,-0.06347495392767015
2017-07-08,0.022312266075036797
2017-07-09,-0.029113861715113105
2017-07-10,-0.09143108815201442
2017-07-11,-0.04569396461695556
2017-07-12,0.08104868989413633
2017-07-13,-0.04365520550361176
2017-07-14,-0.05449594638273555
2017-07-15,-0.12154149749663141
2017-07-16,-0.05769336240878044
2017-07-17,0.1653704552795863
2017-07-18,0.0864729221590327
2017-07-19,-0.07031577182850238
2017-07-20,0.17732255697432994
2017-07-21,-0.043318822357025694
2017-07-22,0.0579630405444075
2017-07-23,-0.023189261302499646
2017-07-24,0.005021698028386306
2017-07-25,-0.07466562154200956
2017-07-26,-0.015290595280855048
2017-07-27,0.03299548743309388
2017-07-28,0.008682302080816915
2017-07-29,0.0024787828410642154
2017-07-30,-0.009926809336151247
2017-07-31,0.0358193984716537
2017-08-01,0.00743483885595052
2017-08-02,-0.006874545068251676
2017-08-03,0.027589915313086664
2017-08-04,0.016651954412674492
2017-08-05,0.11196522546041762
2017-08-06,-0.00421536664517264
2017-08-07,0.04024003170347478
2017-08-08,0.041729210716061414
2017-08-09,-0.018260848164774517
2017-08-10,0.004655466229876192
2017-08-11,0.056771904207179424
2017-08-12,0.03363647608668631
2017-08-13,0.012289494133296323
2017-08-14,0.03840232507050558
2017-08-15,-0.03293420255256069
2017-08-16,0.041264678927172074
2017-08-17,-0.010212098120603851
2017-08-18,-0.02934421203765146
2017-08-19,0.01261523529699321
2017-08-20,-0.0063505569332709105
2017-08-21,0.01793239779577327
2017-08-22,0.028418715958484976
2017-08-23,0.015321411401689094
2017-08-24,0.025521962233120248
2017-08-25,0.014418627695002524
2017-08-26,0.009607166290344166
2017-08-27,0.014750937550120557
2017-08-28,0.009205274322445039
2017-08-29,0.03920590388416844
2017-08-30,0.010681037898805118
2017-08-31,0.03589603311553909
2017-09-01,0.0320651743158961
2017-09-02,-0.08288045451685352
2017-09-03,0.0015948480930563036
2017-09-04,-0.10872314930165053
2017-09-05,0.043912411046824404
2017-09-06,0.057181313687388366
2017-09-07,-0.005720738300517271
2017-09-08,-0.08838725212199035
2017-09-09,-0.003966081614860482
2017-09-10,-0.023067399531390295
2017-09-11,0.013111700140808919
2017-09-12,-0.009063531553834301
2017-09-13,-0.056569561855309786
2017-09-14,-0.2307943652901097
2017-09-15,0.14675895836071615
2017-09-16,-0.006590283005195736
2017-09-17,-0.0017060207050732471
2017-09-18,0.12881055248701537
2017-09-19,-0.036455059485444787
2017-09-20,-0.0026945463522451696
2017-09-21,-0.07858196099497379
2017-09-22,0.008611116805727242
2017-09-23,0.05128474662941584
2017-09-24,-0.024680358425006793
2017-09-25,0.054390407016084066
2017-09-26,-0.008483695307242526
2017-09-27,0.07311501155336221
2017-09-28,-0.014296141310256916
2017-09-29,-0.010694248045100434
2017-09-30,0.03538876002422261
2017-10-01,0.01164790349295656
2017-10-02,-0.007251246404270409
2017-10-03,-0.01909797579568159
2017-10-04,-0.009654458091949477
2017-10-05,0.023953186820893348
2017-10-06,0.016118889369521373
2017-10-07,0.011967540419096374
2017-10-08,0.03277477030945869
2017-10-09,0.001775922151335392
2017-10-10,0.008374564183832311
2017-10-11,0.011338747456373418
2017-10-12,0.07633360532509531
2017-10-13,0.05172884272282135
2017-10-14,0.022803756474537792
2017-10-15,-0.017600607262921418
2017-10-16,0.004851122313232295
2017-10-17,-0.03196389425224311
2017-10-18,-0.007933396696476885
2017-10-19,0.007520723481217254
2017-10-20,0.030029302782877507
2017-10-21,-0.0009057405318966286
2017-10-22,-0.008700758234157847
2017-10-23,-0.017867670605559417
2017-10-24,-0.03153527568507334
2017-10-25,0.025215748558298005
2017-10-26,0.015351866482676033
2017-10-27,-0.014732629833025705
2017-10-28,-0.005557482675236672
2017-10-29,0.054003562564075576
2017-10-30,-0.0009067054355454192
2017-10-31,0.03405646178238446
2017-11-01,0.01892659849813628
2017-11-02,0.03237378242663052
2017-11-03,0.026612405351255704
2017-11-04,0.012640234020156967
2017-11-05,-1.5243979981251824e-05
2017-11-06,-0.032994562571728135
2017-11-07,0.01405498424973779
2017-11-08,0.04536962152768987
2017-11-09,-0.018338701398532914
2017-11-10,-0.074983725042005
2017-11-11,-0.012813978563742017
2017-11-12,-0.042458539076971905
2017-11-13,0.071871595738135
2017-11-14,0.023819208725512245
2017-11-15,0.06756424259740999
2017-11-16,0.05548938774286705
2017-11-17,-0.014720325508296949
2017-11-18,0.01918621508231896
2017-11-19,0.02633289019175482
2017-11-20,0.025321352639587538
2017-11-21,-0.01508968844717456
2017-11-22,0.03362392636880588
2017-11-23,-0.003580742848129786
2017-11-24,0.051668729567500155
2017-11-25,0.04736721011565075
2017-11-26,0.04103329181460156
2017-11-27,0.0440987532317859
2017-11-28,0.027281825044938986
2017-11-29,-0.04504616991433998
2017-11-30,0.04010776550286643
2017-12-01,0.06341974765023059
2017-12-02,0.00727511404784716
2017-12-03,0.017558912922695413
2017-12-04,0.02671833085095687
2017-12-05,0.01773333334270555
2017-12-06,0.12554927287901915
2017-12-07,0.1800187333276165
2017-12-08,-0.02870331987256327
2017-12-09,-0.061908492669649345
2017-12-10,-0.0008628605388048134
2017-12-11,0.10991521522763315
2017-12-12,0.09364994951611005
2017-12-13,-0.02030062151305247
2017-12-14,0.05762379920199018
2017-12-15,0.03527626896428247
2017-12-16,0.07804342372946863
2017-12-17,-0.0009044708680357957
2017-12-18,0.03230224626484242
2017-12-19,-0.03547732582463885
2017-12-20,-0.03256246076981933
2017-12-21,0.014804663871488733
2017-12-22,-0.14052712728995895
2017-12-23,0.06901615543082368
2017-12-24,-0.04899060351652287
2017-12-25,0.02770866394874042
2017-12-26,0.09477681552312694
2017-12-27,0.0030862043801491777
2017-12-28,-0.05675308462892127
2017-12-29,0.09462291766819443
2017-12-30,-0.08955633324712055
2017-12-31,0.07909863582465489
2018-01-01,-0.001293674730433204
2018-01-02,0.09129765319078978
2018-01-03,0.09782011825255124
2018-01-04,0.015422455743331844
2018-01-05,0.0524683823543944
2018-01-06,0.028821201917736728
2018-01-07,0.012587526311184545
2018-01-08,-0.11189726042436426
2018-01-09,-0.01730729743527377
2018-01-10,-0.008722119902895651
2018-01-11,-0.08653247693969583
2018-01-12,0.06444596338051871
2018-01-13,0.03946060969430633
2018-01-14,-0.04710754937817917
2018-01-15,-0.031736428853307436
2018-01-16,-0.220227966142158
2018-01-17,-0.004891323050859081
2018-01-18,0.053869641954783755
2018-01-19,0.004921412269899554
2018-01-20,0.09062162952771771
2018-01-21,-0.1095514837833017
2018-01-22,-0.04830000599751009
2018-01-23,-0.010978118755024845
2018-01-24,0.042875486082265137
2018-01-25,7.183926231725275e-05
2018-01-26,-0.01499964989621275
2018-01-27,0.030648567159921324
2018-01-28,0.06829301003902828
2018-01-29,-0.050126738393275055
2018-01-30,-0.1167398325029961
2018-01-31,0.025585756630346186
2018-02-01,-0.11286897969394943
2018-02-02,-0.07049630183595579
2018-02-03,0.04987434694998157
2018-02-04,-0.12037392078897159
2018-02-05,-0.17663933267312193
2018-02-06,0.12206964223006973
2018-02-07,-0.034308581284239914
2018-02-08,0.0847817086689731
2018-02-09,0.07979135979382608
2018-02-10,-0.0004809462579810595
2018-02-11,-0.06116190159459462
2018-02-12,0.08076935893030852
2018-02-13,-0.03465366560633741
2018-02-14,0.10489876907227041
2018-02-15,0.04280702849257301
2018-02-16,0.0053214535785379696
2018-02-17,0.06178199508907356
2018-02-18,-0.05782719793945948
2018-02-19,0.04302655633961008
2018-02-20,-0.016046585047411133
2018-02-21,-0.05987457781546344
2018-02-22,-0.06361752101703277
2018-02-23,0.0419190244279303
2018-02-24,-0.042410760841060616
2018-02-25,-0.005430261895493708
2018-02-26,0.047886494860653175
2018-02-27,0.019223871756352973
2018-02-28,-0.034632903445404144
2018-03-01,0.04048886770275598
2018-03-02,-0.0005113409336962267
2018-03-03,0.020670656074952273
2018-03-04,0.016331180239999625
2018-03-05,-0.006755222655669126
2018-03-06,-0.06076216432955012
2018-03-07,-0.07609983789686177
2018-03-08,-0.05966070638336193
2018-03-09,0.011172178958763941
2018-03-10,-0.05557285212572379
2018-03-11,0.06569315261186028
2018-03-12,-0.037566813295854894
2018-03-13,-0.004478913200974384
2018-03-14,-0.11212856868294391
2018-03-15,0.00014140274362448734
2018-03-16,-0.0035415597520831676
2018-03-17,-0.06721948300959996
2018-03-18,0.02186357288928238
2018-03-19,0.05556805427369782
2018-03-20,0.018844783610347148
2018-03-21,-0.001423858924931138
2018-03-22,-0.029258951789122734
2018-03-23,0.007066830427121844
2018-03-24,-0.021131036112389937
2018-03-25,-0.012182775390889395
2018-03-26,-0.04713301893848254
2018-03-27,-0.0566299742125386
2018-03-28,0.007930390769878485
2018-03-29,-0.11677212818723194
2018-03-30,-0.020137242801254934
2018-03-31,0.010555135043199512
2018-04-01,-0.02724054583935014
2018-04-02,0.03362502540434312
2018-04-03,0.0690792079648823
2018-04-04,-0.09318405183553549
2018-04-05,-0.003514731290447436
2018-04-06,-0.03037331838197813
2018-04-07,0.03869002060779347
2018-04-08,0.022629557280777236
2018-04-09,-0.027080575711347605
2018-04-10,0.014892204606686164
2018-04-11,0.033294831218597616
2018-04-12,0.12885711757641063
2018-04-13,0.0021202834167709317
2018-04-14,0.011130970280145614
2018-04-15,0.05532566761771244
2018-04-16,-0.03356547762036209
2018-04-17,-0.014107814858867898
2018-04-18,0.04831611263870091
2018-04-19,0.04428456117853322
2018-04-20,0.07932187229725471
2018-04-21,-0.012618839449602336
2018-04-22,0.00023812081688377945
2018-04-23,0.02033084583806255
2018-04-24,0.08231862113603002
2018-04-25,-0.11460730852360178
2018-04-26,0.06081784324405548
2018-04-27,-0.032044239025563886
2018-04-28,0.04752361302143297
2018-04-29,0.009445160512590135
2018-04-30,-0.026126214408667966
2018-05-01,-0.004302767777823391
2018-05-02,0.016510918173419847
2018-05-03,0.06565512868943428
2018-05-04,0.0006333460366428375
2018-05-05,0.020899057096539192
2018-05-06,-0.02627518775600607
2018-05-07,-0.037751047968027265
2018-05-08,0.01422044965877177
2018-05-09,0.002621302692779976
2018-05-11,-0.07544674559803831
2018-05-12,0.013038193516310586
2018-05-13,0.04402438280659354
2018-05-14,0.002941265876745009
2018-05-15,-0.03622573841221382
2018-05-16,-0.010437691815035087
2018-05-17,-0.04292448371990342
2018-05-18,0.02352350821480634
2018-05-19,-0.0010505104548953423
2018-05-20,0.03166255518436283
2018-05-21,-0.01853601039898228
2018-05-22,-0.05745594065510784
2018-05-23,-0.07479940193718028
2018-05-24,0.017697856215198145
2018-05-25,-0.020482632071145986
2018-05-26,-0.010698620975792812
2018-05-27,-0.007527125643523134
2018-05-28,-0.061436669687398325
2018-05-29,0.06580265630521555
2018-05-30,-0.008806303090818559
2018-05-31,0.017946256205102495
2018-06-01,0.0069954380522748594
2018-06-02,0.018993021254804527
2018-06-03,0.023050207552535132
2018-06-04,-0.0314952490887466
2018-06-05,0.019170611583074856
2018-06-06,7.066636596209969e-05
2018-06-07,0.001271090437280568
2018-06-08,-0.007333541285998449
2018-06-09,-0.013129026657232127
2018-06-10,-0.1127097264038915
2018-06-11,0.017256496646394604
2018-06-12,-0.059676293818305116
2018-06-13,-0.04031691249315327
2018-06-14,0.06219157171788068
2018-06-15,-0.04186204019883701
2018-06-16,0.012616338473572422
2018-06-17,-0.006338028127962847
2018-06-18,0.03228563993127343
2018-06-19,0.01417534228989481
2018-06-20,-0.0035644659704915553
2018-06-21,-0.01048837359676895
2018-06-22,-0.10843136560320808
2018-06-23,0.012615079879894039
2018-06-24,-0.01331881677649772
2018-06-25,0.011474033506212372
2018-06-26,-0.03955192351251215
2018-06-27,0.016681515564443562
2018-06-28,-0.04630078256898527
2018-06-29,0.044066328022943586
2018-06-30,0.034943385295189006
2018-07-01,-0.004227683228858512
2018-07-02,0.04343079107047972
2018-07-03,-0.012542938353974208
2018-07-04,0.007885507397898823
2018-07-05,0.003327656177932978
2018-07-06,0.002065758655221034
2018-07-07,0.02889563855518052
2018-07-08,-0.011938457103723554
2018-07-09,-0.012388729397777564
2018-07-10,-0.07065058816591348
2018-07-11,0.01459936739812908
2018-07-12,-0.030195324810532973
2018-07-13,0.006555978685373806
2018-07-14,0.0052816028895483315
2018-07-15,0.01969829247818341
2018-07-16,0.06448173423830718
2018-07-17,0.06703046153779949
2018-07-18,-0.004695412259644906
2018-07-19,0.0006850124923588806
2018-07-20,-0.030860521598126085
2018-07-21,0.015511458116553654
2018-07-22,-0.0036555626084436225
2018-07-23,0.018555458655727938
2018-07-24,0.07522547955263202
2018-07-25,-0.019507765497685348
2018-07-26,-0.02704006576757091
2018-07-27,0.020886989733213054
2018-07-28,0.00032594624715959154
2018-07-29,0.0009078934998360445
2018-07-30,-0.011249350892590682
2018-07-31,-0.04919802712080542
2018-08-01,-0.017196972817459393
2018-08-02,-0.01528669914753509
2018-08-03,-0.0063918184070727024
2018-08-04,-0.04754783180079051
2018-08-05,0.007495871795469583
2018-08-06,-0.01848629610619844
2018-08-07,-0.04291070945097173
2018-08-08,-0.07661955884514374
2018-08-09,0.03927893185197009
2018-08-10,-0.06708464038804521
2018-08-11,-0.00204100105335022
2018-08-12,0.0014799969366222235
2018-08-13,-0.031241725818564253
2018-08-14,-0.019053981076336553
2018-08-15,0.017461005298608244
2018-08-16,0.009673265528467447
2018-08-17,0.07005370919949064
2018-08-18,-0.042457978245887866
2018-08-19,0.01646871751650384
2018-08-20,-0.047050763027939035
2018-08-21,0.02989377173576166
2018-08-22,-0.025838472838463026
2018-08-23,0.0256690421577768
2018-08-24,0.02371514527390234
2018-08-25,0.0022708245720828185
2018-08-26,-0.009770744703757208
2018-08-27,0.033108503690537354
2018-08-28,0.03383895312397845
2018-08-29,-0.012866166555900551
2018-08-30,-0.013174020738987744
2018-08-31,0.009337276238274609
2018-09-01,0.030908109485368238
2018-09-02,0.0038888065232177424
2018-09-03,-0.0035776530236316553
2018-09-04,0.008671256858054964
2018-09-05,-0.11007053059612452
2018-09-06,-0.02267115423427256
2018-09-07,-0.01914071650782903
2018-09-08,-0.04658165244037872
2018-09-09,0.009197618640192896
2018-09-10,0.0017305830708430436
2018-09-11,-0.012119905053461376
2018-09-12,0.003478119216097786
2018-09-13,0.04407978621326164
2018-09-14,-0.0009863987687795475
2018-09-15,0.012515257221784025
2018-09-16,-0.0038166543896477664
2018-09-17,-0.04840334762904374
2018-09-18,0.034859474275737705
2018-09-19,0.003259799612184362
2018-09-20,0.0615240537869024
2018-09-21,0.06715986305879894
2018-09-22,-0.004583648213805861
2018-09-23,0.00745985424972359
2018-09-24,-0.0421594555271751
2018-09-25,-0.014867091447909032
2018-09-26,-0.00012091108893632871
2018-09-27,0.036829841324305355
2018-09-28,-0.008849882206822875
2018-09-29,0.00821598031347645
2018-09-30,0.006133291049901391
2018-10-01,-0.006441335377642619
2018-10-02,-0.018743141049176126
2018-10-03,-0.010233700545761676
2018-10-04,0.009671726004851942
2018-10-05,0.0067608584820146
2018-10-06,-0.01321670598023139
2018-10-07,0.0013290433347589912
2018-10-08,0.010005398137884128
2018-10-09,-0.005492959019818727
2018-10-10,-0.012238501444853873
2018-10-11,-0.08727860710514171
2018-10-12,0.018854905069645718
2018-10-13,0.0032290963921963053
2018-10-14,-0.0072393543408768996
2018-10-15,0.056881954984717965
2018-10-16,0.0059535875938550075
2018-10-17,-0.007632348204855345
2018-10-18,-0.013351941935648112
2018-10-19,-0.00120676789391785
2018-10-20,0.005528176716635036
2018-10-21,-0.001876821955416382
2018-10-22,-0.0011707367617555216
2018-10-23,0.0022747080279044533
2018-10-24,2.440746870073093e-05
2018-10-25,-0.0036637581458645826
2018-10-26,0.00015625584335651963
2018-10-27,-7.507959755007614e-05
2018-10-28,0.003004105442081201
2018-10-29,-0.030290602774422384
2018-10-30,0.0019663912411865474
2018-10-31,-0.0011291334977059607
2018-11-01,0.009567813316357053
2018-11-02,0.00526202913972599
2018-11-03,-0.003799691004977604
2018-11-04,0.01050055666952947
2018-11-05,0.014295122170521661
2018-11-06,0.026659549416084304
2018-11-07,0.000736865774341171
2018-11-08,-0.02180830994956409
2018-11-09,-0.007573165927274871
2018-11-10,0.006076859668157123
2018-11-11,0.00037243663242293593
2018-11-12,-0.0019608612561263883
2018-11-13,-0.007221054227771652
2018-11-14,-0.10389373753326256
2018-11-15,-0.008483141837973659
2018-11-16,-0.016761215738964032
2018-11-17,0.002257873430874102
2018-11-18,0.01669889008396871
2018-11-19,-0.1365070393508204
2018-11-20,-0.09676804793657982
2018-11-21,0.03631677004387006
2018-11-22,-0.05606635255146773
2018-11-23,-0.014387905101055212
2018-11-24,-0.10720364094388708
2018-11-25,0.027513722057847495
2018-11-26,-0.06035550975308102
2018-11-27,0.013512463256765146
2018-11-28,0.10462072150035871
2018-11-29,-0.005002138298641173
2018-11-30,-0.05749938873367188
2018-12-01,0.04523242889604504
2018-12-02,-0.01804484837241542
2018-12-03,-0.06137182502216929
2018-12-04,0.013900648369804666
2018-12-05,-0.05476032357165484
2018-12-06,-0.07461074693836495
2018-12-07,-0.024322164097269935
2018-12-08,0.012634548144727016
2018-12-09,0.03614778464315485
2018-12-10,-0.0339994467082663
2018-12-11,-0.02245696161188015
2018-12-12,0.018227293909579854
2018-12-13,-0.047000574786145506
2018-12-14,-0.02602886877830859
2018-12-15,-0.0028932559147537523
