date,ponderated_index
2014-10-12,0.041929642787486746
2014-10-13,0.032608081742640405
2014-10-14,0.0250229711144487
2014-10-15,-0.014786369869035426
2014-10-16,-0.031203341619742454
2014-10-17,0.0043632980997449465
2014-10-18,0.019647200964817778
2014-10-19,-0.0049398552841358
2014-10-20,-0.01732862601162813
2014-10-21,0.007787845346128478
2014-10-22,-0.008949907582318199
2014-10-23,-0.06628776834614701
2014-10-24,0.00030942536553489456
2014-10-25,-0.031091415372446383
2014-10-26,0.020724066553097782
2014-10-27,-0.004790060487993673
2014-10-28,0.010695855002675407
2014-10-29,-0.06368680718697647
2014-10-30,0.028511954621284488
2014-10-31,-0.020009577384403412
2014-11-01,-0.03710687068962945
2014-11-02,0.0009378406114954278
2014-11-03,0.006196247596949144
2014-11-04,0.009741873705982281
2014-11-05,0.02522683149179682
2014-11-06,0.028821825619585288
2014-11-07,-0.01867572536722882
2014-11-08,0.009657859246253767
2014-11-09,0.05196112337187875
2014-11-10,0.01001976218806715
2014-11-11,0.002364779425803525
2014-11-12,0.1459633667788867
2014-11-13,-0.006333682002042579
2014-11-14,-0.05665708758613816
2014-11-15,-0.05817448962929359
2014-11-16,0.03192226432408461
2014-11-17,-0.00083843088572663
2014-11-18,-0.03267893359022754
2014-11-19,0.012713539434943995
2014-11-20,-0.06081019954479607
2014-11-21,-0.017106680701028252
2014-11-22,0.0039279790069152365
2014-11-23,0.04003836722387697
2014-11-24,0.02397140057646201
2014-11-25,-0.005295090695371907
2014-11-26,-0.018462089360913734
2014-11-27,0.0021451596400931957
2014-11-28,0.016612151330819117
2014-11-29,-0.002186044432035344
2014-11-30,0.0075243910746472555
2014-12-01,0.00250032116716154
2014-12-02,0.00878080211327343
2014-12-03,-0.018411078008413868
2014-12-04,-0.013456194899728624
2014-12-05,0.020461850527677284
2014-12-06,-0.004429931254776411
2014-12-07,0.0018705579633195486
2014-12-08,-0.03638247885611234
2014-12-09,-0.029684719711671227
2014-12-10,-0.017120064722206185
2014-12-11,0.012507299485721119
2014-12-12,0.003699319489429745
2014-12-13,-0.01419250795686741
2014-12-14,0.010988458964434991
2014-12-15,-0.019352756434319787
2014-12-16,-0.055941970772578425
2014-12-17,-0.020034533592914985
2014-12-18,-0.027846890619213957
2014-12-19,0.020977752797262005
2014-12-20,0.035657380720632355
2014-12-21,-0.027504079601223152
2014-12-22,0.033782871251966363
2014-12-23,0.007062290313185702
2014-12-24,-0.03617028665617632
2014-12-25,-0.011347185276400117
2014-12-26,0.027884546255171047
2014-12-27,-0.03628509561758569
2014-12-28,0.004460068000378725
2014-12-29,-0.015290155034377046
2014-12-30,-0.005089790975216204
2014-12-31,0.029504007648691363
2015-01-01,-0.018851763824154027
2015-01-02,0.0021431163779199627
2015-01-03,-0.11543146986624545
2015-01-04,-0.06291359043260564
2015-01-05,0.038892348364791274
2015-01-06,0.04135613217273425
2015-01-07,0.028964316077555213
2015-01-08,-0.039546681575778946
2015-01-09,0.022638504289066226
2015-01-10,-0.05629984771885579
2015-01-11,-0.032303997507491015
2015-01-12,0.008676376041329703
2015-01-13,-0.17139230129983707
2015-01-14,-0.23802284237968752
2015-01-15,0.16664301834850775
2015-01-16,-0.005484954911134825
2015-01-17,-0.046834729826952165
2015-01-18,0.054774429403653686
2015-01-19,0.02072915927041026
2015-01-20,-0.01482197365441731
2015-01-21,0.07178996012946871
2015-01-22,0.028127455291529622
2015-01-23,-0.001940976290484298
2015-01-24,0.06373604447742943
2015-01-25,0.024848337168910738
2015-01-26,0.07111500290750444
2015-01-27,-0.03903198898254477
2015-01-28,-0.11624298663382296
2015-01-29,-0.0032072843997873685
2015-01-30,-0.030522371796655474
2015-01-31,-0.039726139757873556
2015-02-01,0.043283411532565694
2015-02-02,0.04908560322636916
2015-02-03,-0.04838632609888333
2015-02-04,-0.0008490518349910076
2015-02-05,-0.04788890504265868
2015-02-06,0.02294508715289077
2015-02-07,0.026171903014263063
2015-02-08,-0.020980285117001073
2015-02-09,-0.01107813077302422
2015-02-10,-0.0022022981607690765
2015-02-11,0.0003006613639809234
2015-02-12,0.00895916189897034
2015-02-13,0.060003109690448295
2015-02-14,0.0866548690321568
2015-02-15,-0.0902902723500417
2015-02-16,-0.0036796609147890327
2015-02-17,0.03995341376298247
2015-02-18,-0.029483791641278515
2015-02-19,0.016523161817436533
2015-02-20,0.013258260358492953
2015-02-21,0.0031017933550708987
2015-02-22,-0.03574706233049113
2015-02-23,0.013105486494397944
2015-02-24,-0.0007563845326151305
2015-02-25,-0.004091064772417493
2015-02-26,-0.003828058231438731
2015-02-27,0.07105271640589146
2015-02-28,-7.887825321951712e-05
2015-03-01,0.02327652455544499
2015-03-02,0.05944852056200435
2015-03-03,0.01868880145439873
2015-03-04,-0.028060488537296556
2015-03-05,0.008319087348620415
2015-03-06,-0.011974862771180518
2015-03-07,0.014702583880032961
2015-03-08,-0.007006535124995969
2015-03-09,0.053511536874130544
2015-03-10,0.006280274794446602
2015-03-11,0.014688440610113568
2015-03-12,-0.006820824974557389
2015-03-13,-0.033139966791424016
2015-03-14,-0.01224935541901152
2015-03-15,0.014007745945673566
2015-03-16,0.014051402250481373
2015-03-17,-0.017105946278090617
2015-03-18,-0.10648764818977474
2015-03-19,0.018276968572963556
2015-03-20,0.005277339601026647
2015-03-21,-0.004302816083776448
2015-03-22,0.029597098056687
2015-03-23,-0.0033982927914934513
2015-03-24,-0.07841572002137107
2015-03-25,0.0018678422735730759
2015-03-26,0.0067414748007995455
2015-03-27,-0.005780133391203468
2015-03-28,0.02334758396432352
2015-03-29,-0.041218273367738624
2015-03-30,0.018309913934506372
2015-03-31,-0.014963950460670351
2015-04-01,0.011944879558113285
2015-04-02,0.0248654995256414
2015-04-03,0.0037518828039082696
2015-04-04,-0.0031467629405904037
2015-04-05,0.026096198116056263
2015-04-06,-0.018973864152428528
2015-04-07,-0.010321586060395349
2015-04-08,-0.0323223957316538
2015-04-09,-0.006497130082569029
2015-04-10,-0.032750194566663664
2015-04-11,0.0014711006285575592
2015-04-12,-0.0009581748926495174
2015-04-13,-0.0493343684519209
2015-04-14,-0.03277891938174814
2015-04-15,0.026585490348570277
2015-04-16,0.022505720673782308
2015-04-17,-0.026102142543334643
2015-04-18,0.0017778199933863367
2015-04-19,-0.004760207739016321
2015-04-20,0.007452728231527899
2015-04-21,0.04686797047132089
2015-04-22,-0.0035001703602754518
2015-04-23,0.0116668935595073
2015-04-24,-0.02357281390654096
2015-04-25,-0.020809693920232162
2015-04-26,-0.03297398487330032
2015-04-27,0.04380659409443916
2015-04-28,-0.013882125115363733
2015-04-29,-0.0006061600249967985
2015-04-30,0.04415880234797683
2015-05-01,-0.0182384796027165
2015-05-02,0.01196919200416896
2015-05-03,0.02222464994830174
2015-05-04,-0.005000421227547089
2015-05-05,-0.011849479720594542
2015-05-06,-0.02695355671576366
2015-05-07,0.03194600940672482
2015-05-08,0.02627195233783191
2015-05-09,-0.0084349742991003
2015-05-10,-0.012291143039726218
2015-05-11,0.01380006862395412
2015-05-12,-0.002676299011346397
2015-05-13,-0.020103966170981365
2015-05-14,0.002750898543998743
2015-05-15,0.002737101791127309
2015-05-16,-0.005072597370689002
2015-05-17,8.735349589542531e-05
2015-05-18,-0.013927483922066967
2015-05-19,-0.00531105461748767
2015-05-20,0.008930369491096308
2015-05-21,0.005742845874727901
2015-05-22,0.02229366109509514
2015-05-23,-0.005096023587971372
2015-05-24,0.008729605574847903
2015-05-25,-0.01609647973041694
2015-05-26,-0.004183948665373037
2015-05-27,0.00478950949688764
2015-05-28,0.000576965265554111
2015-05-29,-0.00037078597233506223
2015-05-30,-0.016191831816813794
2015-05-31,-0.014491555829359735
2015-06-01,-0.03240144825918273
2015-06-02,0.011706369362511784
2015-06-03,0.0008387181347305063
2015-06-04,-0.006604047760198135
2015-06-05,0.005286259735925934
2015-06-06,4.5777345739684975e-05
2015-06-07,-0.013066660238525773
2015-06-08,0.02577570307323066
2015-06-09,0.002701038174750392
2015-06-10,-0.0009060399540677618
2015-06-11,0.004802827232966512
2015-06-12,0.0012118006493241694
2015-06-13,0.01217610806527618
2015-06-14,0.005766987911918875
2015-06-15,0.013489074562469526
2015-06-16,0.06096577663355765
2015-06-17,-0.008236916772676985
2015-06-18,0.0025357562511817665
2015-06-19,-0.018970791058341596
2015-06-20,0.004471732153794047
2015-06-21,-0.0034370105446581917
2015-06-22,0.010264084260123405
2015-06-23,-0.011569669748672073
2015-06-24,-0.016154588925410034
2015-06-25,0.009261151793833794
2015-06-26,0.003344653924434361
2015-06-27,0.029981245010304282
2015-06-28,-0.007489841501506306
2015-06-29,0.03364434664419312
2015-06-30,0.02478559665585994
2015-07-01,-0.01779220816898218
2015-07-02,-0.011318733018299833
2015-07-03,0.0026284054700216174
2015-07-04,0.01787401750909618
2015-07-05,0.04390299276117538
2015-07-06,-0.007942148595801566
2015-07-07,-0.00974964193561704
2015-07-08,0.01860889227296121
2015-07-09,0.0015237724945355502
2015-07-10,0.04871661207992266
2015-07-11,0.023996277090973225
2015-07-12,0.060770227519266494
2015-07-13,-0.0610847018796086
2015-07-14,-0.014999071931813632
2015-07-15,-0.006451207504962277
2015-07-16,-0.03039164022981751
2015-07-17,0.006280615219310376
2015-07-18,-0.01612179736580216
2015-07-19,-0.006104773009044681
2015-07-20,0.020882015692421964
2015-07-21,-0.012884199618938474
2015-07-22,0.004094522474444501
2015-07-23,-0.0062445596523387215
2015-07-24,0.04749562258911963
2015-07-25,0.00033563271592086566
2015-07-26,0.012870964895018207
2015-07-27,0.005133219275641831
2015-07-28,0.004199203780432757
2015-07-29,-0.017933925753514036
2015-07-30,-0.006993408822666132
2015-07-31,-0.009657679999771955
2015-08-01,-0.012020375195225511
2015-08-02,0.0013499773660436611
2015-08-03,-0.0033836854919642606
2015-08-04,0.014418068810357032
2015-08-05,-0.012206621173404087
2015-08-06,-0.011994831534815422
2015-08-07,0.0015877342784438276
2015-08-08,-0.06926892324784008
2015-08-09,0.015086376286302685
2015-08-10,-0.0017496690597974473
2015-08-11,0.022864702700636525
2015-08-12,-0.015740936813492486
2015-08-13,-0.009872538364771513
2015-08-14,0.007637308409875528
2015-08-15,-0.016862662277988345
2015-08-16,-0.010379675873059643
2015-08-17,-0.0033852052728479756
2015-08-18,-0.19903853265471505
2015-08-19,0.06963442132402248
2015-08-20,0.03856460150372165
2015-08-21,-0.009818096765438692
2015-08-22,-0.011841776901403131
2015-08-23,-0.007899173847327474
2015-08-24,-0.08348006493851967
2015-08-25,0.05082076017494614
2015-08-26,0.02135312735396653
2015-08-27,-0.005860154482021613
2015-08-28,0.02905233851870963
2015-08-29,-0.007739714242143855
2015-08-30,-0.004416513759933024
2015-08-31,0.004373281766214864
2015-09-01,-0.007373823587277043
2015-09-02,-0.00687581140176584
2015-09-03,0.0024757474639453317
2015-09-04,0.011726684541498745
2015-09-05,0.02123766692599866
2015-09-06,0.021160757330016315
2015-09-07,-0.0017627776032876883
2015-09-08,0.016209463908789384
2015-09-09,-0.027787425050075077
2015-09-10,0.0019340785924054432
2015-09-11,0.005998130696479475
2015-09-12,-0.020751657314218304
2015-09-13,-0.018607367127263637
2015-09-14,0.0005502884515765444
2015-09-15,-0.0011335056312612559
2015-09-16,-0.005002528446601517
2015-09-17,0.0038445039361087907
2015-09-18,0.013636462709264743
2015-09-19,-0.00670350283049587
2015-09-20,-0.0005821612654679462
2015-09-21,-0.018139622258034612
2015-09-22,0.014889020754883624
2015-09-23,-0.001771164167694151
2015-09-24,0.01847251974671424
2015-09-25,0.0013936350738111814
2015-09-26,6.171448366971601e-05
2015-09-27,-0.006468719881765875
2015-09-28,0.0269035630263747
2015-09-29,-0.01138650961125387
2015-09-30,-0.0019044234168587868
2015-10-01,0.006234682729208137
2015-10-02,-0.0016506021997913065
2015-10-03,0.0057738278332484655
2015-10-04,-0.0018916068651245728
2015-10-05,0.008411371136001196
2015-10-06,0.023755629212951712
2015-10-07,-0.01287241992791109
2015-10-08,-0.0025818444625515954
2015-10-09,0.006518437911123253
2015-10-10,0.004412994092003781
2015-10-11,0.008354085876054329
2015-10-12,-0.004979406357025915
2015-10-13,0.015572668485592146
2015-10-14,0.008263529853794494
2015-10-15,0.01019038344446972
2015-10-16,0.03285530754339933
2015-10-17,0.02887053919947442
2015-10-18,-0.03948312772470846
2015-10-19,0.01135034588702486
2015-10-20,0.022751132477830997
2015-10-21,-0.01142779735934589
2015-10-22,0.026507667569376336
2015-10-23,0.006577440286236997
2015-10-24,0.02061151336852131
2015-10-25,0.003317536932488773
2015-10-26,0.0072116484404718606
2015-10-27,0.027113280019382777
2015-10-28,0.03685822460696385
2015-10-29,0.03241198323521673
2015-10-30,0.043607966029948694
2015-10-31,-0.04456146994337143
2015-11-01,0.037475162745177454
2015-11-02,0.10294914814477793
2015-11-03,0.10892042878272838
2015-11-04,0.01730281963993844
2015-11-05,-0.06359396240401458
2015-11-06,-0.031203235880058813
2015-11-07,0.031544756941837296
2015-11-08,-0.035863769779264636
2015-11-09,0.01828795831774612
2015-11-10,-0.12063593507031009
2015-11-11,-0.07978303632814424
2015-11-12,0.08571231534118447
2015-11-13,-0.005710685780380576
2015-11-14,-0.011932435888996845
2015-11-15,-0.03731276225966505
2015-11-16,0.03207003422940806
2015-11-17,0.012702408738179096
2015-11-18,-0.003134565779051189
2015-11-19,-0.02397458988524701
2015-11-20,-0.012464412616309975
2015-11-21,0.014882085272016036
2015-11-22,-0.007809228396145427
2015-11-23,-0.004252227004284276
2015-11-24,-0.009154068903487054
2015-11-25,0.026966145148263534
2015-11-26,0.07075305484209425
2015-11-27,0.014240699558640765
2015-11-28,-0.003480368721315851
2015-11-29,0.03787505178794975
2015-11-30,0.015202336857265988
2015-12-01,-0.04060886619263639
2015-12-02,-0.009165001311993102
2015-12-03,0.006975576431536145
2015-12-04,0.005242148161275269
2015-12-05,0.06697009311344039
2015-12-06,-0.0008123076815193249
2015-12-07,0.0176143562364842
2015-12-08,0.04852077408005881
2015-12-09,0.0048635708131343405
2015-12-10,-0.00522853143663015
2015-12-11,0.08298519882716793
2015-12-12,-0.03787180002378341
2015-12-13,-0.0029262054548192286
2015-12-14,0.023273225994611756
2015-12-15,0.045814435247861114
2015-12-16,-0.02221983867495534
2015-12-17,0.0023925599069682486
2015-12-18,0.012110702713472605
2015-12-19,0.0011617245776774508
2015-12-20,-0.04344506671686612
2015-12-21,-0.009283409077257113
2015-12-22,-0.004695405729151428
2015-12-23,0.013300302507233196
2015-12-24,0.0295679824693677
2015-12-25,0.0013386675005503256
2015-12-26,-0.0872580248562413
2015-12-27,0.013084591038098538
2015-12-28,4.8600667775918704e-05
2015-12-29,0.023838167627927405
2015-12-30,-0.013602503125000453
2015-12-31,0.014037804347161405
2016-01-01,0.004521223226866054
2016-01-02,-0.0038069107518386497
2016-01-03,-0.0077238437974994495
2016-01-04,0.007135187380777643
2016-01-05,-0.0025516329958257555
2016-01-06,-0.006703387189460443
2016-01-07,0.06469229725081248
2016-01-08,-0.011392637372831482
2016-01-09,-0.01248494489335328
2016-01-10,0.0010321483963552992
2016-01-11,0.0003753326945652893
2016-01-12,-0.028710375747831217
2016-01-13,-0.007374646119542019
2016-01-14,-0.0038533544603918425
2016-01-15,-0.16476214992052832
2016-01-16,0.0630582647134182
2016-01-17,-0.010488186029842793
2016-01-18,0.010539644540724355
2016-01-19,-0.016681976117851795
2016-01-20,0.099593529074187
2016-01-21,-0.02336690546261949
2016-01-22,-0.06841631115641178
2016-01-23,0.01156470253731647
2016-01-24,0.03872235745453685
2016-01-25,-0.029148509459082976
2016-01-26,0.002455070399571759
2016-01-27,0.007098180414688853
2016-01-28,-0.038015655282211944
2016-01-29,-0.00140683819396844
2016-01-30,-0.0035480803568852005
2016-01-31,-0.022408643446831175
2016-02-01,0.008460442069610342
2016-02-02,0.0038142901732620884
2016-02-03,-0.011888208917178468
2016-02-04,0.05225903403006172
2016-02-05,-0.00813319868485169
2016-02-06,-0.025666492036632692
2016-02-07,0.000382961758624632
2016-02-08,-0.008562143122367149
2016-02-09,0.006351589692723887
2016-02-10,0.013763750508222225
2016-02-11,-0.0054690287082067215
2016-02-12,0.013062095257727632
2016-02-13,0.019202342728606284
2016-02-14,0.037938708175466046
2016-02-15,-0.016531139234269614
2016-02-16,0.01710831320042904
2016-02-17,0.02093224893084653
2016-02-18,0.013580732355446599
2016-02-19,-0.0036976938564288048
2016-02-20,0.03686207201405925
2016-02-21,0.004556754681498274
2016-02-22,-0.002036046470605938
2016-02-23,-0.03927697713513083
2016-02-24,0.010435055474554287
2016-02-25,-0.0006168159095063827
2016-02-26,0.017582739879881678
2016-02-27,0.0009590576162648887
2016-02-28,0.0012458148319113489
2016-02-29,0.009260184819380166
2016-03-01,-0.006564521509736838
2016-03-02,-0.025724529212441224
2016-03-03,-0.004461975001175833
2016-03-04,-0.025472391609692197
2016-03-05,-0.02466969895631565
2016-03-06,0.016584159774770492
2016-03-07,0.015942671593071514
2016-03-08,0.00028546517736748793
2016-03-09,0.0024911313422946294
2016-03-10,0.0063097820032717465
2016-03-11,0.01165940261565442
2016-03-12,-0.023234601406953666
2016-03-13,0.006682155009746307
2016-03-14,0.003738235297761624
2016-03-15,0.0025872496977633647
2016-03-16,0.0010294539046697916
2016-03-17,0.010887947216252464
2016-03-18,-0.025094789687962877
2016-03-19,0.0010160620330393719
2016-03-20,0.006790345624250553
2016-03-21,-0.0009358397442609091
2016-03-22,0.012159387825510239
2016-03-23,0.0009058320838493415
2016-03-24,-0.003918460760522941
2016-03-25,0.003804058020400135
2016-03-26,0.000723579054518175
2016-03-27,0.019396059659484897
2016-03-28,-0.0057298785977172905
2016-03-29,-0.017897854513304265
2016-03-30,-0.004403262169268201
2016-03-31,0.00549811045419952
2016-04-01,0.0029512677902284287
2016-04-02,0.0066669375082140684
2016-04-03,0.0041506914632558674
2016-04-04,-1.559234655413074e-06
2016-04-05,0.00489075021369915
2016-04-06,-0.001992337451734844
2016-04-07,-0.0025824093210912785
2016-04-08,-0.005700232789221383
2016-04-09,-0.0033047077710756166
2016-04-10,0.003317541252904807
2016-04-11,0.0021330343318989274
2016-04-12,0.006968967552651667
2016-04-13,-0.003747183342928932
2016-04-14,0.00028278738377560846
2016-04-15,0.011680161525842456
2016-04-16,0.0021547228632016763
2016-04-17,-0.0065463193805967565
2016-04-18,0.002773929499588623
2016-04-19,0.015699507644529882
2016-04-20,0.012488939268381011
2016-04-21,0.016994297204743828
2016-04-22,-0.008193665175391935
2016-04-23,0.011263865417938987
2016-04-24,0.017847843571701612
2016-04-25,0.005422781641268934
2016-04-26,0.009724830374291489
2016-04-27,-0.0456167180634455
2016-04-28,0.009826900242595582
2016-04-29,0.013912084958807728
2016-04-30,-0.015265697283390247
2016-05-01,0.007899382205768288
2016-05-02,-0.015760310088340664
2016-05-03,0.012364645395792715
2016-05-04,-0.008208366064706221
2016-05-05,0.002494427301293436
2016-05-06,0.02467081192082574
2016-05-07,-0.0024676266868584374
2016-05-08,0.00036608403055086704
2016-05-09,0.004221615891469119
2016-05-10,-0.019604298470378534
2016-05-11,0.004417970391774525
2016-05-12,0.0038125869217509475
2016-05-13,0.002352709563121988
2016-05-14,-0.00013203577105305942
2016-05-15,0.005014102075610418
2016-05-16,-0.007590244624343112
2016-05-17,-0.00037091845312671153
2016-05-18,0.0017483069925167572
2016-05-19,-0.03347642185596585
2016-05-20,0.009727262282363688
2016-05-21,0.0014868680713222733
2016-05-22,-0.008948027376849129
2016-05-23,0.010798789864991394
2016-05-24,0.002984377521857282
2016-05-25,0.0075724578128469194
2016-05-26,0.0076382422394410615
2016-05-27,0.04293404557251258
2016-05-28,0.11049865204685656
2016-05-29,-0.006389456693039903
2016-05-30,0.014254585456280014
2016-05-31,-0.0050002010074667565
2016-06-01,0.010077647093724468
2016-06-02,0.0017866897430357375
2016-06-03,0.05511258813279382
2016-06-04,0.006407114647018637
2016-06-05,0.0024846687743420746
2016-06-06,0.018641792291790877
2016-06-07,-0.015039049576873667
2016-06-08,0.009226529892856777
2016-06-09,-0.011683073956814583
2016-06-10,0.004567104677500616
2016-06-11,0.048247219886900526
2016-06-12,0.10070424142393355
2016-06-13,0.04525567262459357
2016-06-14,-0.025817038435384743
2016-06-15,0.012880265088663773
2016-06-16,0.09706515015719633
2016-06-17,-0.023443006461087507
2016-06-18,0.00913558031830267
2016-06-19,0.009836261701452763
2016-06-20,-0.034904973999100995
2016-06-21,-0.09998570535680015
2016-06-22,-0.11163413130812529
2016-06-23,0.04465028377411979
2016-06-24,0.06393120051526126
2016-06-25,-0.0007866625131983778
2016-06-26,-0.054294625985835496
2016-06-27,0.04036022518422434
2016-06-28,-0.012049283170110626
2016-06-29,-0.009900927255784791
2016-06-30,0.05023172727168815
2016-07-01,0.004577988993905754
2016-07-02,0.03924145308512807
2016-07-03,-0.06486873703988345
2016-07-04,0.03704300798889198
2016-07-05,-0.019369485992174088
2016-07-06,0.009228448796460939
2016-07-07,-0.055306927573114645
2016-07-08,0.039778534669332
2016-07-09,-0.02297895477563506
2016-07-10,-0.002358051404548452
2016-07-11,-0.0021360390003036323
2016-07-12,0.025812726658539266
2016-07-13,-0.014510936876336419
2016-07-14,0.005688613444967832
2016-07-15,0.009526486507501146
2016-07-16,-0.004295132050207029
2016-07-17,0.026841349011478527
2016-07-18,-0.008569311021381032
2016-07-19,-0.00028088618112614354
2016-07-20,-0.010921010395155072
2016-07-21,-0.0002717789681970999
2016-07-22,-0.02119232935923066
2016-07-23,0.0074333183530172564
2016-07-24,0.008046337682685136
2016-07-25,-0.01101788582959605
2016-07-26,-0.004684197206398731
2016-07-27,0.004590242338895618
2016-07-28,0.001267823574032898
2016-07-29,0.0030467374194977142
2016-07-30,-0.0034142988495898933
2016-07-31,-0.04577321489581658
2016-08-01,-0.029226560161259886
2016-08-02,-0.10159236651418418
2016-08-03,0.033899449035410596
2016-08-04,0.021916031514476558
2016-08-05,-0.004850322575377359
2016-08-06,0.022551074994841252
2016-08-07,0.007321055031399266
2016-08-08,0.0018496176051426003
2016-08-09,-0.00432414948742669
2016-08-10,0.010544009132116183
2016-08-11,-0.009471074594650622
2016-08-12,0.00046841685613137617
2016-08-13,-0.0021762963589964344
2016-08-14,-0.022182400942381306
